TF_SCO	TG_SCO	TF_gene_id	TG_gene_id	source
SCO4426	SCO1342	SC_RS24295	SC_RS08675	ZorroAranda2022_Inferred_BS
SCO3356	SCO3562	SC_RS18895	SC_RS19945	ZorroAranda2022_Inferred_BS
SCO5085	SCO5379	SC_RS27585	SC_RS29075	ZorroAranda2022_Inferred_BS
SCO5085	SCO5378	SC_RS27585	SC_RS29070	ZorroAranda2022_Inferred_BS
SCO6286	SCO0615	SC_RS33680	SC_RS04995	ZorroAranda2022_Inferred_BS
SCO0194	SCO1265	SC_RS02920	SC_RS08285	ZorroAranda2022_Inferred_BS
SCO3356	SCO3760	SC_RS18895	SC_RS20925	ZorroAranda2022_Inferred_BS
SCO2987	SCO5593	SC_RS17040	SC_RS30185	ZorroAranda2022_Inferred_BS
SCO4596	SCO5125	SC_RS25135	SC_RS27785	ZorroAranda2022_Inferred_BS
SCO3356	SCO0574	SC_RS18895	SC_RS04795	ZorroAranda2022_Inferred_BS
SCO6286	SCO2845	SC_RS33680		ZorroAranda2022_Inferred_BS
SCO3356	SCO2020	SC_RS18895	SC_RS12135	ZorroAranda2022_Inferred_BS
SCO4426	SCO5166	SC_RS24295	SC_RS27995	ZorroAranda2022_Inferred_BS
SCO3356	SCO2264	SC_RS18895	SC_RS13345	ZorroAranda2022_Inferred_BS
SCO1576	SCO7337	SC_RS09895	SC_RS38900	ZorroAranda2022_Inferred_BS
SCO3356	SCO3961	SC_RS18895	SC_RS21945	ZorroAranda2022_Inferred_BS
SCO0204	SCO6025	SC_RS02970	SC_RS32360	ZorroAranda2022_Inferred_BS
SCO1576	SCO7336	SC_RS09895	SC_RS38895	ZorroAranda2022_Inferred_BS
SCO3356	SCO5548	SC_RS18895	SC_RS29925	ZorroAranda2022_Inferred_BS
SCO5216	SCO5356	SC_RS28260	SC_RS28960	ZorroAranda2022_Inferred_BS
SCO4596	SCO0294	SC_RS25135	SC_RS03390	ZorroAranda2022_Inferred_BS
SCO3356	SCO5018	SC_RS18895	SC_RS27255	ZorroAranda2022_Inferred_BS
SCO4596	SCO6368	SC_RS25135	SC_RS34055	ZorroAranda2022_Inferred_BS
SCO2792	SCO4738	SC_RS16045	SC_RS25850	ZorroAranda2022_Inferred_BS
SCO3356	SCO7544	SC_RS18895	SC_RS39920	ZorroAranda2022_Inferred_BS
SCO4118	SCO4582	SC_RS22760	SC_RS25065	ZorroAranda2022_Inferred_BS
SCO2792	SCO5590	SC_RS16045	SC_RS30170	ZorroAranda2022_Inferred_BS
SCO5085	SCO6281	SC_RS27585	SC_RS33655	ZorroAranda2022_Inferred_BS
SCO4230	SCO2628	SC_RS23335		ZorroAranda2022_Inferred_BS
SCO4230	SCO2627	SC_RS23335	SC_RS15215	ZorroAranda2022_Inferred_BS
SCO5216	SCO3822	SC_RS28260	SC_RS21235	ZorroAranda2022_Inferred_BS
SCO4596	SCO0720	SC_RS25135	SC_RS05525	ZorroAranda2022_Inferred_BS
SCO4118	SCO0271	SC_RS22760	SC_RS03275	ZorroAranda2022_Inferred_BS
SCO3356	SCO0493	SC_RS18895	SC_RS04385	ZorroAranda2022_Inferred_BS
SCO5216	SCO0039	SC_RS28260	SC_RS02225	ZorroAranda2022_Inferred_BS
SCO4596	SCO1122	SC_RS25135	SC_RS07560	ZorroAranda2022_Inferred_BS
SCO5216	SCO1342	SC_RS28260	SC_RS08675	ZorroAranda2022_Inferred_BS
SCO3668	SCO1388	SC_RS20475	SC_RS08905	ZorroAranda2022_Inferred_BS
SCO4596	SCO3201	SC_RS25135	SC_RS18120	ZorroAranda2022_Inferred_BS
SCO5216	SCO5591	SC_RS28260	SC_RS30175	ZorroAranda2022_Inferred_BS
SCO6685	SCO0763	SC_RS35610	SC_RS05745	ZorroAranda2022_Inferred_BS
SCO3356	SCO6793	SC_RS18895	SC_RS36145	ZorroAranda2022_Inferred_BS
SCO6685	SCO0762	SC_RS35610	SC_RS05740	ZorroAranda2022_Inferred_BS
SCO5216	SCO2190	SC_RS28260	SC_RS12985	ZorroAranda2022_Inferred_BS
SCO2792	SCO3974	SC_RS16045	SC_RS22010	ZorroAranda2022_Inferred_BS
SCO5216	SCO6389	SC_RS28260		ZorroAranda2022_Inferred_BS
SCO0204	SCO4013	SC_RS02970	SC_RS22185	ZorroAranda2022_Inferred_BS
SCO0204	SCO0763	SC_RS02970	SC_RS05745	ZorroAranda2022_Inferred_BS
SCO3201	SCO2477	SC_RS18120	SC_RS14435	ZorroAranda2022_Inferred_BS
SCO5085	SCO4198	SC_RS27585	SC_RS23175	ZorroAranda2022_Inferred_BS
SCO4596	SCO3350	SC_RS25135	SC_RS18870	ZorroAranda2022_Inferred_BS
SCO4118	SCO2349	SC_RS22760	SC_RS13775	ZorroAranda2022_Inferred_BS
SCO4596	SCO1162	SC_RS25135	SC_RS07760	ZorroAranda2022_Inferred_BS
SCO4596	SCO1757	SC_RS25135	SC_RS10795	ZorroAranda2022_Inferred_BS
SCO7427	SCO0299	SC_RS39340	SC_RS03415	ZorroAranda2022_Inferred_BS
SCO4596	SCO1161	SC_RS25135	SC_RS07755	ZorroAranda2022_Inferred_BS
SCO6286	SCO3043	SC_RS33680	SC_RS17330	ZorroAranda2022_Inferred_BS
SCO4596	SCO4187	SC_RS25135	SC_RS23120	ZorroAranda2022_Inferred_BS
SCO4596	SCO0178	SC_RS25135		ZorroAranda2022_Inferred_BS
SCO3356	SCO0374	SC_RS18895	SC_RS03780	ZorroAranda2022_Inferred_BS
SCO6286	SCO5289	SC_RS33680	SC_RS28630	ZorroAranda2022_Inferred_BS
SCO2792	SCO5190	SC_RS16045	SC_RS28115	ZorroAranda2022_Inferred_BS
SCO3356	SCO0167	SC_RS18895	SC_RS02780	ZorroAranda2022_Inferred_BS
SCO3356	SCO5761	SC_RS18895	SC_RS31035	ZorroAranda2022_Inferred_BS
SCO3356	SCO5762	SC_RS18895	SC_RS31040	ZorroAranda2022_Inferred_BS
SCO4596	SCO2454	SC_RS25135	SC_RS14305	ZorroAranda2022_Inferred_BS
SCO3356	SCO2104	SC_RS18895	SC_RS12560	ZorroAranda2022_Inferred_BS
SCO3356	SCO4043	SC_RS18895	SC_RS22340	ZorroAranda2022_Inferred_BS
SCO3356	SCO4652	SC_RS18895	SC_RS25440	ZorroAranda2022_Inferred_BS
SCO4596	SCO2443	SC_RS25135	SC_RS14250	ZorroAranda2022_Inferred_BS
SCO4596	SCO5950	SC_RS25135	SC_RS31995	ZorroAranda2022_Inferred_BS
SCO4596	SCO3853	SC_RS25135	SC_RS21400	ZorroAranda2022_Inferred_BS
SCO6286	SCO7244	SC_RS33680	SC_RS38435	ZorroAranda2022_Inferred_BS
SCO6286	SCO7243	SC_RS33680	SC_RS38430	ZorroAranda2022_Inferred_BS
SCO2792	SCO2908	SC_RS16045	SC_RS16640	ZorroAranda2022_Inferred_BS
SCO3356	SCO6865	SC_RS18895	SC_RS36520	ZorroAranda2022_Inferred_BS
SCO3063	SCO0053	SC_RS17430	SC_RS02285	ZorroAranda2022_Inferred_BS
SCO0204	SCO0478	SC_RS02970	SC_RS04305	ZorroAranda2022_Inferred_BS
SCO6286	SCO1443	SC_RS33680	SC_RS09190	ZorroAranda2022_Inferred_BS
SCO5216	SCO2495	SC_RS28260	SC_RS14525	ZorroAranda2022_Inferred_BS
SCO5216	SCO4826	SC_RS28260	SC_RS26290	ZorroAranda2022_Inferred_BS
SCO0204	SCO2073	SC_RS02970	SC_RS12405	ZorroAranda2022_Inferred_BS
SCO4596	SCO6573	SC_RS25135	SC_RS35060	ZorroAranda2022_Inferred_BS
SCO3356	SCO4088	SC_RS18895	SC_RS22575	ZorroAranda2022_Inferred_BS
SCO2792	SCO6855	SC_RS16045	SC_RS36470	ZorroAranda2022_Inferred_BS
SCO3356	SCO2195	SC_RS18895	SC_RS13010	ZorroAranda2022_Inferred_BS
SCO4596	SCO1046	SC_RS25135	SC_RS07185	ZorroAranda2022_Inferred_BS
SCO5216	SCO1750	SC_RS28260	SC_RS10760	ZorroAranda2022_Inferred_BS
SCO5216	SCO3034	SC_RS28260	SC_RS17285	ZorroAranda2022_Inferred_BS
SCO4596	SCO0937	SC_RS25135	SC_RS06635	ZorroAranda2022_Inferred_BS
SCO5216	SCO7739	SC_RS28260		ZorroAranda2022_Inferred_BS
SCO3356	SCO5045	SC_RS18895	SC_RS27390	ZorroAranda2022_Inferred_BS
SCO3356	SCO5044	SC_RS18895	SC_RS27385	ZorroAranda2022_Inferred_BS
SCO2792	SCO7774	SC_RS16045	SC_RS41030	ZorroAranda2022_Inferred_BS
SCO5216	SCO4789	SC_RS28260	SC_RS26105	ZorroAranda2022_Inferred_BS
SCO4596	SCO1680	SC_RS25135	SC_RS10415	ZorroAranda2022_Inferred_BS
SCO3356	SCO3228	SC_RS18895	SC_RS18255	ZorroAranda2022_Inferred_BS
SCO3356	SCO7840	SC_RS18895		ZorroAranda2022_Inferred_BS
SCO3356	SCO0007	SC_RS18895		ZorroAranda2022_Inferred_BS
SCO4596	SCO1750	SC_RS25135	SC_RS10760	ZorroAranda2022_Inferred_BS
SCO0204	SCO7204	SC_RS02970	SC_RS38240	ZorroAranda2022_Inferred_BS
SCO2792	SCO2723	SC_RS16045	SC_RS15700	ZorroAranda2022_Inferred_BS
SCO2792	SCO7623	SC_RS16045	SC_RS40310	ZorroAranda2022_Inferred_BS
SCO5216	SCO1820	SC_RS28260	SC_RS11125	ZorroAranda2022_Inferred_BS
SCO0204	SCO7205	SC_RS02970	SC_RS38245	ZorroAranda2022_Inferred_BS
SCO4596	SCO2795	SC_RS25135	SC_RS16065	ZorroAranda2022_Inferred_BS
SCO5216	SCO0857	SC_RS28260	SC_RS06215	ZorroAranda2022_Inferred_BS
SCO5216	SCO2864	SC_RS28260	SC_RS16415	ZorroAranda2022_Inferred_BS
SCO3356	SCO1779	SC_RS18895	SC_RS10905	ZorroAranda2022_Inferred_BS
SCO0204	SCO0132	SC_RS02970	SC_RS02625	ZorroAranda2022_Inferred_BS
SCO4596	SCO4134	SC_RS25135	SC_RS22855	ZorroAranda2022_Inferred_BS
SCO4596	SCO3741	SC_RS25135	SC_RS20835	ZorroAranda2022_Inferred_BS
SCO5216	SCO1302	SC_RS28260	SC_RS08475	ZorroAranda2022_Inferred_BS
SCO6286	SCO0105	SC_RS33680	SC_RS02510	ZorroAranda2022_Inferred_BS
SCO4596	SCO5358	SC_RS25135	SC_RS28970	ZorroAranda2022_Inferred_BS
SCO3356	SCO1744	SC_RS18895	SC_RS10730	ZorroAranda2022_Inferred_BS
SCO5216	SCO3301	SC_RS28260	SC_RS18615	ZorroAranda2022_Inferred_BS
SCO3356	SCO7068	SC_RS18895	SC_RS37570	ZorroAranda2022_Inferred_BS
SCO0204	SCO0304	SC_RS02970	SC_RS03435	ZorroAranda2022_Inferred_BS
SCO3356	SCO4035	SC_RS18895	SC_RS22295	ZorroAranda2022_Inferred_BS
SCO4596	SCO1536	SC_RS25135		ZorroAranda2022_Inferred_BS
SCO4596	SCO0963	SC_RS25135	SC_RS06770	ZorroAranda2022_Inferred_BS
SCO6286	SCO6512	SC_RS33680	SC_RS34755	ZorroAranda2022_Inferred_BS
SCO1135	SCO3492	SC_RS07625		ZorroAranda2022_Inferred_BS
SCO1135	SCO7612	SC_RS07625	SC_RS40255	ZorroAranda2022_Inferred_BS
SCO1135	SCO7301	SC_RS07625	SC_RS38720	ZorroAranda2022_Inferred_BS
SCO1135	SCO5977	SC_RS07625	SC_RS32130	ZorroAranda2022_Inferred_BS
SCO1135	SCO2369	SC_RS07625	SC_RS13880	ZorroAranda2022_Inferred_BS
SCO1135	SCO1280	SC_RS07625	SC_RS08360	ZorroAranda2022_Inferred_BS
SCO1135	SCO4322	SC_RS07625	SC_RS23790	ZorroAranda2022_Inferred_BS
SCO1135	SCO3406	SC_RS07625	SC_RS19155	ZorroAranda2022_Inferred_BS
SCO1135	SCO2529	SC_RS07625	SC_RS14695	ZorroAranda2022_Inferred_BS
SCO1135	SCO2528	SC_RS07625	SC_RS14690	ZorroAranda2022_Inferred_BS
SCO3356	SCO6220	SC_RS18895	SC_RS33350	ZorroAranda2022_Inferred_BS
SCO0204	SCO2240	SC_RS02970	SC_RS13230	ZorroAranda2022_Inferred_BS
SCO0204	SCO2241	SC_RS02970	SC_RS13235	ZorroAranda2022_Inferred_BS
SCO5085	SCO7588	SC_RS27585	SC_RS40140	ZorroAranda2022_Inferred_BS
SCO3356	SCO2211	SC_RS18895	SC_RS13090	ZorroAranda2022_Inferred_BS
SCO5085	SCO4013	SC_RS27585	SC_RS22185	ZorroAranda2022_Inferred_BS
SCO5085	SCO4012	SC_RS27585	SC_RS22180	ZorroAranda2022_Inferred_BS
SCO3356	SCO1433	SC_RS18895	SC_RS09140	ZorroAranda2022_Inferred_BS
SCO5216	SCO4651	SC_RS28260	SC_RS25435	ZorroAranda2022_Inferred_BS
SCO4596	SCO7430	SC_RS25135	SC_RS39355	ZorroAranda2022_Inferred_BS
SCO3356	SCO1432	SC_RS18895	SC_RS09135	ZorroAranda2022_Inferred_BS
SCO3356	SCO4164	SC_RS18895	SC_RS23010	ZorroAranda2022_Inferred_BS
SCO6685	SCO3320	SC_RS35610	SC_RS18705	ZorroAranda2022_Inferred_BS
SCO4596	SCO1109	SC_RS25135	SC_RS07495	ZorroAranda2022_Inferred_BS
SCO5216	SCO7128	SC_RS28260	SC_RS37865	ZorroAranda2022_Inferred_BS
SCO4596	SCO3503	SC_RS25135	SC_RS19635	ZorroAranda2022_Inferred_BS
SCO5216	SCO5101	SC_RS28260	SC_RS27665	ZorroAranda2022_Inferred_BS
SCO4596	SCO3854	SC_RS25135	SC_RS21405	ZorroAranda2022_Inferred_BS
SCO4118	SCO5467	SC_RS22760	SC_RS29520	ZorroAranda2022_Inferred_BS
SCO4118	SCO5466	SC_RS22760	SC_RS29515	ZorroAranda2022_Inferred_BS
SCO0204	SCO1610	SC_RS02970	SC_RS10060	ZorroAranda2022_Inferred_BS
SCO3356	SCO6734	SC_RS18895	SC_RS35860	ZorroAranda2022_Inferred_BS
SCO6286	SCO7052	SC_RS33680		ZorroAranda2022_Inferred_BS
SCO6685	SCO6234	SC_RS35610	SC_RS33420	ZorroAranda2022_Inferred_BS
SCO6685	SCO6153	SC_RS35610	SC_RS33015	ZorroAranda2022_Inferred_BS
SCO3356	SCO4976	SC_RS18895	SC_RS27040	ZorroAranda2022_Inferred_BS
SCO3201	SCO5751	SC_RS18120	SC_RS30985	ZorroAranda2022_Inferred_BS
SCO5216	SCO5768	SC_RS28260	SC_RS31070	ZorroAranda2022_Inferred_BS
SCO3356	SCO5126	SC_RS18895	SC_RS27790	ZorroAranda2022_Inferred_BS
SCO6294	SCO2665	SC_RS33720	SC_RS15400	ZorroAranda2022_Inferred_BS
SCO3356	SCO5125	SC_RS18895	SC_RS27785	ZorroAranda2022_Inferred_BS
SCO5216	SCO5769	SC_RS28260	SC_RS31075	ZorroAranda2022_Inferred_BS
SCO3356	SCO7582	SC_RS18895	SC_RS40110	ZorroAranda2022_Inferred_BS
SCO0204	SCO2175	SC_RS02970	SC_RS12915	ZorroAranda2022_Inferred_BS
SCO4596	SCO1126	SC_RS25135	SC_RS07580	ZorroAranda2022_Inferred_BS
SCO3356	SCO2589	SC_RS18895	SC_RS15000	ZorroAranda2022_Inferred_BS
SCO3356	SCO3309	SC_RS18895		ZorroAranda2022_Inferred_BS
SCO4596	SCO6381	SC_RS25135	SC_RS34115	ZorroAranda2022_Inferred_BS
SCO4596	SCO7082	SC_RS25135		ZorroAranda2022_Inferred_BS
SCO5085	SCO1775	SC_RS27585	SC_RS10885	ZorroAranda2022_Inferred_BS
SCO3356	SCO2896	SC_RS18895	SC_RS16575	ZorroAranda2022_Inferred_BS
SCO4596	SCO2903	SC_RS25135	SC_RS16615	ZorroAranda2022_Inferred_BS
SCO6286	SCO0315	SC_RS33680	SC_RS03490	ZorroAranda2022_Inferred_BS
SCO3063	SCO5799	SC_RS17430	SC_RS31235	ZorroAranda2022_Inferred_BS
SCO6286	SCO5836	SC_RS33680	SC_RS31425	ZorroAranda2022_Inferred_BS
SCO0204	SCO4701	SC_RS02970	SC_RS25665	ZorroAranda2022_Inferred_BS
SCO6286	SCO1434	SC_RS33680	SC_RS09145	ZorroAranda2022_Inferred_BS
SCO5778	SCO0698	SC_RS31130	SC_RS05415	ZorroAranda2022_Inferred_BS
SCO0204	SCO3507	SC_RS02970	SC_RS19655	ZorroAranda2022_Inferred_BS
SCO3361	SCO6537	SC_RS18920	SC_RS34880	ZorroAranda2022_Inferred_BS
SCO3361	SCO6538	SC_RS18920	SC_RS34885	ZorroAranda2022_Inferred_BS
SCO2792	SCO7384	SC_RS16045	SC_RS39115	ZorroAranda2022_Inferred_BS
SCO6685	SCO6070	SC_RS35610	SC_RS32590	ZorroAranda2022_Inferred_BS
SCO6685	SCO6071	SC_RS35610	SC_RS32595	ZorroAranda2022_Inferred_BS
SCO6286	SCO0028	SC_RS33680		ZorroAranda2022_Inferred_BS
SCO2792	SCO4323	SC_RS16045	SC_RS23795	ZorroAranda2022_Inferred_BS
SCO3356	SCO4118	SC_RS18895	SC_RS22760	ZorroAranda2022_Inferred_BS
SCO3361	SCO7697	SC_RS18920	SC_RS40670	ZorroAranda2022_Inferred_BS
SCO4596	SCO0487	SC_RS25135	SC_RS04355	ZorroAranda2022_Inferred_BS
SCO4596	SCO0434	SC_RS25135	SC_RS04080	ZorroAranda2022_Inferred_BS
SCO1135	SCO4746	SC_RS07625	SC_RS25890	ZorroAranda2022_Inferred_BS
SCO4596	SCO0191	SC_RS25135	SC_RS02905	ZorroAranda2022_Inferred_BS
SCO5216	SCO1045	SC_RS28260	SC_RS07180	ZorroAranda2022_Inferred_BS
SCO2935	SCO1559	SC_RS16775	SC_RS09810	ZorroAranda2022_Inferred_BS
SCO3356	SCO3868	SC_RS18895	SC_RS21480	ZorroAranda2022_Inferred_BS
SCO5085	SCO0368	SC_RS27585	SC_RS03750	ZorroAranda2022_Inferred_BS
SCO5085	SCO4444	SC_RS27585	SC_RS24385	ZorroAranda2022_Inferred_BS
SCO2792	SCOt31	SC_RS16045	SC_RS21345	ZorroAranda2022_Inferred_BS
SCO5085	SCO1102	SC_RS27585	SC_RS07460	ZorroAranda2022_Inferred_BS
SCO5085	SCO5582	SC_RS27585	SC_RS30130	ZorroAranda2022_Inferred_BS
SCO5085	SCO0210	SC_RS27585	SC_RS02995	ZorroAranda2022_Inferred_BS
SCO5085	SCO2632	SC_RS27585	SC_RS15235	ZorroAranda2022_Inferred_BS
SCO3356	SCO2635	SC_RS18895	SC_RS15250	ZorroAranda2022_Inferred_BS
SCO4230	SCO5398	SC_RS23335	SC_RS29170	ZorroAranda2022_Inferred_BS
SCO5082	SCO6198	SC_RS27570	SC_RS33240	ZorroAranda2022_Inferred_BS
SCO3356	SCO2634	SC_RS18895	SC_RS15245	ZorroAranda2022_Inferred_BS
SCO4230	SCO5399	SC_RS23335	SC_RS29175	ZorroAranda2022_Inferred_BS
SCO4596	SCO3661	SC_RS25135	SC_RS20445	ZorroAranda2022_Inferred_BS
SCO4596	SCO6130	SC_RS25135	SC_RS32900	ZorroAranda2022_Inferred_BS
SCO2792	SCO2714	SC_RS16045	SC_RS15655	ZorroAranda2022_Inferred_BS
SCO5085	SCO6713	SC_RS27585	SC_RS35750	ZorroAranda2022_Inferred_BS
SCO2792	SCO2715	SC_RS16045	SC_RS15660	ZorroAranda2022_Inferred_BS
SCO4596	SCO2493	SC_RS25135	SC_RS14515	ZorroAranda2022_Inferred_BS
SCO5216	SCO7090	SC_RS28260	SC_RS37680	ZorroAranda2022_Inferred_BS
SCO4596	SCO7145	SC_RS25135	SC_RS37950	ZorroAranda2022_Inferred_BS
SCO4596	SCO1897	SC_RS25135	SC_RS11515	ZorroAranda2022_Inferred_BS
SCO3356	SCO3925	SC_RS18895	SC_RS21770	ZorroAranda2022_Inferred_BS
SCO3356	SCO4818	SC_RS18895	SC_RS26255	ZorroAranda2022_Inferred_BS
SCO3356	SCO5785	SC_RS18895	SC_RS31165	ZorroAranda2022_Inferred_BS
SCO6286	SCO5202	SC_RS33680	SC_RS28180	ZorroAranda2022_Inferred_BS
SCO3356	SCO3350	SC_RS18895	SC_RS18870	ZorroAranda2022_Inferred_BS
SCO0204	SCO7299	SC_RS02970	SC_RS38710	ZorroAranda2022_Inferred_BS
SCO3356	SCO3379	SC_RS18895	SC_RS19020	ZorroAranda2022_Inferred_BS
SCO3356	SCO5583	SC_RS18895	SC_RS30135	ZorroAranda2022_Inferred_BS
SCO5778	SCO2663	SC_RS31130	SC_RS15390	ZorroAranda2022_Inferred_BS
SCO3356	SCO3398	SC_RS18895	SC_RS19115	ZorroAranda2022_Inferred_BS
SCO5216	SCO4828	SC_RS28260	SC_RS26300	ZorroAranda2022_Inferred_BS
SCO5778	SCO3564	SC_RS31130	SC_RS19955	ZorroAranda2022_Inferred_BS
SCO4596	SCO0541	SC_RS25135	SC_RS04620	ZorroAranda2022_Inferred_BS
SCO6286	SCO1953	SC_RS33680	SC_RS11795	ZorroAranda2022_Inferred_BS
SCO4230	SCO2814	SC_RS23335	SC_RS16160	ZorroAranda2022_Inferred_BS
SCO4230	SCO2815	SC_RS23335	SC_RS16165	ZorroAranda2022_Inferred_BS
SCO6286	SCO1954	SC_RS33680	SC_RS11800	ZorroAranda2022_Inferred_BS
SCO3356	SCO2215	SC_RS18895	SC_RS13105	ZorroAranda2022_Inferred_BS
SCO2792	SCO3609	SC_RS16045	SC_RS20180	ZorroAranda2022_Inferred_BS
SCO3356	SCO6056	SC_RS18895	SC_RS32520	ZorroAranda2022_Inferred_BS
SCO5085	SCO6752	SC_RS27585	SC_RS35945	ZorroAranda2022_Inferred_BS
SCO7427	SCO3502	SC_RS39340	SC_RS19630	ZorroAranda2022_Inferred_BS
SCO4596	SCO6379	SC_RS25135	SC_RS34105	ZorroAranda2022_Inferred_BS
SCO1489	SCO6092	SC_RS09420	SC_RS32700	ZorroAranda2022_Inferred_BS
SCO5778	SCO0372	SC_RS31130	SC_RS03770	ZorroAranda2022_Inferred_BS
SCO5820	SCO0752	SC_RS31340	SC_RS05690	ZorroAranda2022_Inferred_BS
SCO4596	SCO7427	SC_RS25135	SC_RS39340	ZorroAranda2022_Inferred_BS
SCO4596	SCO7426	SC_RS25135	SC_RS39335	ZorroAranda2022_Inferred_BS
SCO4596	SCO2907	SC_RS25135	SC_RS16635	ZorroAranda2022_Inferred_BS
SCO5216	SCO5012	SC_RS28260	SC_RS27225	ZorroAranda2022_Inferred_BS
SCO1135	SCO3413	SC_RS07625	SC_RS19190	ZorroAranda2022_Inferred_BS
SCO1135	SCO2867	SC_RS07625	SC_RS16435	ZorroAranda2022_Inferred_BS
SCO1135	SCO7103	SC_RS07625	SC_RS37740	ZorroAranda2022_Inferred_BS
SCO1135	SCO2400	SC_RS07625	SC_RS14035	ZorroAranda2022_Inferred_BS
SCO1135	SCO1229	SC_RS07625	SC_RS08100	ZorroAranda2022_Inferred_BS
SCO1135	SCO0885	SC_RS07625	SC_RS06360	ZorroAranda2022_Inferred_BS
SCO1135	SCO2214	SC_RS07625	SC_RS13100	ZorroAranda2022_Inferred_BS
SCO1135	SCO7721	SC_RS07625	SC_RS40790	ZorroAranda2022_Inferred_BS
SCO1135	SCO3511	SC_RS07625	SC_RS19675	ZorroAranda2022_Inferred_BS
SCO0194	SCO6092	SC_RS02920	SC_RS32700	ZorroAranda2022_Inferred_BS
SCO4596	SCO5209	SC_RS25135	SC_RS28225	ZorroAranda2022_Inferred_BS
SCO3356	SCO5696	SC_RS18895	SC_RS30695	ZorroAranda2022_Inferred_BS
SCO1489	SCO7369	SC_RS09420	SC_RS39050	ZorroAranda2022_Inferred_BS
SCO4596	SCO5371	SC_RS25135	SC_RS29035	ZorroAranda2022_Inferred_BS
SCO3356	SCO5804	SC_RS18895	SC_RS31260	ZorroAranda2022_Inferred_BS
SCO0204	SCO4858	SC_RS02970	SC_RS26450	ZorroAranda2022_Inferred_BS
SCO4596	SCO2622	SC_RS25135	SC_RS15190	ZorroAranda2022_Inferred_BS
SCO4596	SCO3812	SC_RS25135	SC_RS21185	ZorroAranda2022_Inferred_BS
SCO4596	SCO5978	SC_RS25135	SC_RS32135	ZorroAranda2022_Inferred_BS
SCO4596	SCO7274	SC_RS25135	SC_RS38585	ZorroAranda2022_Inferred_BS
SCO4118	SCO7372	SC_RS22760	SC_RS39065	ZorroAranda2022_Inferred_BS
SCO6286	SCO2653	SC_RS33680	SC_RS15340	ZorroAranda2022_Inferred_BS
SCO0204	SCOt65	SC_RS02970	SC_RS37180	ZorroAranda2022_Inferred_BS
SCO4596	SCO5816	SC_RS25135	SC_RS31320	ZorroAranda2022_Inferred_BS
SCO6286	SCO0318	SC_RS33680	SC_RS03505	ZorroAranda2022_Inferred_BS
SCO3356	SCO6751	SC_RS18895	SC_RS35940	ZorroAranda2022_Inferred_BS
SCO5778	SCO2394	SC_RS31130	SC_RS14005	ZorroAranda2022_Inferred_BS
SCO3356	SCO3687	SC_RS18895	SC_RS20570	ZorroAranda2022_Inferred_BS
SCO3356	SCO3686	SC_RS18895	SC_RS20565	ZorroAranda2022_Inferred_BS
SCO5778	SCO0143	SC_RS31130	SC_RS02680	ZorroAranda2022_Inferred_BS
SCO3356	SCO4946	SC_RS18895	SC_RS26895	ZorroAranda2022_Inferred_BS
SCO0204	SCO2989	SC_RS02970	SC_RS17050	ZorroAranda2022_Inferred_BS
SCO4596	SCO2101	SC_RS25135	SC_RS12545	ZorroAranda2022_Inferred_BS
SCO4596	SCO0215	SC_RS25135	SC_RS03020	ZorroAranda2022_Inferred_BS
SCO0204	SCO3048	SC_RS02970	SC_RS17355	ZorroAranda2022_Inferred_BS
SCO4118	SCO0207	SC_RS22760	SC_RS02980	ZorroAranda2022_Inferred_BS
SCO4426	SCO7559	SC_RS24295	SC_RS39995	ZorroAranda2022_Inferred_BS
SCO4118	SCO0208	SC_RS22760	SC_RS02985	ZorroAranda2022_Inferred_BS
SCO4426	SCO7095	SC_RS24295	SC_RS37700	ZorroAranda2022_Inferred_BS
SCO3356	SCO4904	SC_RS18895	SC_RS26680	ZorroAranda2022_Inferred_BS
SCO4426	SCO0153	SC_RS24295	SC_RS02725	ZorroAranda2022_Inferred_BS
SCO3129	SCO2672	SC_RS17770	SC_RS15440	ZorroAranda2022_Inferred_BS
SCO4596	SCO2866	SC_RS25135		ZorroAranda2022_Inferred_BS
SCO0204	SCO6722	SC_RS02970	SC_RS35800	ZorroAranda2022_Inferred_BS
SCO5216	SCO3004	SC_RS28260	SC_RS17120	ZorroAranda2022_Inferred_BS
SCO4596	SCO5115	SC_RS25135	SC_RS27735	ZorroAranda2022_Inferred_BS
SCO3361	SCO4202	SC_RS18920	SC_RS23195	ZorroAranda2022_Inferred_BS
SCO4596	SCO4571	SC_RS25135	SC_RS25010	ZorroAranda2022_Inferred_BS
SCO4596	SCO5966	SC_RS25135	SC_RS32075	ZorroAranda2022_Inferred_BS
SCO4596	SCO5967	SC_RS25135	SC_RS32080	ZorroAranda2022_Inferred_BS
SCO4426	SCO4075	SC_RS24295	SC_RS22505	ZorroAranda2022_Inferred_BS
SCO6286	SCO6965	SC_RS33680	SC_RS37030	ZorroAranda2022_Inferred_BS
SCO4596	SCO1974	SC_RS25135		ZorroAranda2022_Inferred_BS
SCO6286	SCO5199	SC_RS33680	SC_RS28160	ZorroAranda2022_Inferred_BS
SCO6286	SCO7697	SC_RS33680	SC_RS40670	ZorroAranda2022_Inferred_BS
SCO0204	SCO2854	SC_RS02970	SC_RS16370	ZorroAranda2022_Inferred_BS
SCO4596	SCO2465	SC_RS25135	SC_RS14375	ZorroAranda2022_Inferred_BS
