idx	TF_name	TF_SCO	TF_description	TG_name	TG_SCO	experiment	evidence	regulatory_function	evidence_classification	PubMed ID	Reference DOI	Year	Notes	TF_gene_id	TG_gene_id	source
		SCO5283	Putative two-component system response regulator		SCO2590	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS15005	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2591	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS15010	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2622	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS15190	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2628	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600		ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2629	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600		ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2686	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS15515	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2766	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS15915	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2773	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS15950	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2774	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS15955	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2776	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS15965	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	accC	SCO2777	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS15970	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	hmgL	SCO2778	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS15975	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	acdH	SCO2779	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS15980	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2791	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600		ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2819	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS16190	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2828	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS16235	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2829	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS16240	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2830	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS16245	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2831	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS16250	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2845	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600		ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2846	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS16330	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2847	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS16335	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2848	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS16340	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2849	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS16345	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2886	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS16530	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	hppD	SCO2927	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS16735	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2961	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS16905	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO2978	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS16995	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3051	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS17370	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3053	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS17380	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3075	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS17490	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3196	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS18095	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3197	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS18100	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3198	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS18105	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3263	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS18435	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3281	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS18515	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	bdtA	SCO3328	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS18745	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3362	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS18925	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3603	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS20150	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3604	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS20155	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3645	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS20365	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3776	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS21000	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3777	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS21005	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3800	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS21125	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3857	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS21420	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3956	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS21920	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3957	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS21925	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3958	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS21930	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3959	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS21935	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3967	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS21975	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3972	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS22000	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO3995	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600		ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4004	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600		ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4005	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS22135	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4029	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS22265	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4030	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS22270	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4049	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS22370	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4070	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS22475	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4104	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS22685	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4226	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS23315	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	mtpA	SCO4227	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS23320	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4327	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS23815	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4328	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS23820	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4471	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS24515	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4503	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS24680	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4595	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS25130	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4796	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS26145	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4799	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS26160	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	icm	SCO4800	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS26165	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4859	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS26455	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4863	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS26475	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4917	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS26745	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4930	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS26810	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4970	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600		ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4971	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS27015	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4972	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS27020	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4973	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS27025	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4974	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS27030	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4980	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS27060	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4982	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS27070	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4985	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS27085	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4986	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS27090	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO4987	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS27095	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5047	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS27400	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5237	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS28365	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5255	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS28455	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5256	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS28460	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5261	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS28485	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5282	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS28595	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5283	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS28600	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5284	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS28605	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5308	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS28720	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5398	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS29170	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	thiL	SCO5399	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS29175	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5400	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS29180	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	icmA	SCO5415	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS29255	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5416	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS29260	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	pyk2	SCO5423	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS29295	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5436	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS29365	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5515	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS29760	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	glcP1	SCO5578	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS30110	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5655	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS30490	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	gluB	SCO5776	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS31120	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	ptsH	SCO5841	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS31450	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5957	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32030	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5970	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32095	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO5994	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32210	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6008	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32280	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	xylF	SCO6009	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32285	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	xylG	SCO6010	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32290	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	xylH	SCO6011	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32295	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6019	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32330	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6020	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32335	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6021	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32340	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6023	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32350	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6024	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32355	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6025	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32360	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6091	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32695	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	cysH	SCO6100	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32740	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator	fusH	SCO6108	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32785	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6129	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32895	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6130	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32900	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6131	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS32905	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6161	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33055	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6162	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33060	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6163	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33065	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6164	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33070	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6165	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33075	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6167	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600		ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6170	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33100	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6171	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33105	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6172	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33110	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6173	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33115	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6174	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33120	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6203	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33265	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6209	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33295	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6210	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33300	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6211	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33305	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6212	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33310	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6213	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33315	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6219	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33345	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6220	RNA-Seq	GEA	activation	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33350	ZorroAranda2022_Curated
		SCO5283	Putative two-component system response regulator		SCO6247	RNA-Seq	GEA	repression	Weak	31354667	10.3389/fmicb.2019.01568	2019		SC_RS28600	SC_RS33485	ZorroAranda2022_Curated
