pathway_id	pathway_name	gene
sco00260	Glycine, serine and threonine metabolism	SCO2017
sco00260	Glycine, serine and threonine metabolism	SCO2036
sco00260	Glycine, serine and threonine metabolism	SCO2037
sco00260	Glycine, serine and threonine metabolism	SCO2145
sco00260	Glycine, serine and threonine metabolism	SCO2180
sco00260	Glycine, serine and threonine metabolism	SCO2640
sco00260	Glycine, serine and threonine metabolism	SCO3077
sco00260	Glycine, serine and threonine metabolism	SCO3478
sco00260	Glycine, serine and threonine metabolism	SCO3614
sco00260	Glycine, serine and threonine metabolism	SCO3615
sco00260	Glycine, serine and threonine metabolism	SCO3920
sco00260	Glycine, serine and threonine metabolism	SCO4209
sco00260	Glycine, serine and threonine metabolism	SCO4293
sco00260	Glycine, serine and threonine metabolism	SCO4366
sco00260	Glycine, serine and threonine metabolism	SCO4828
sco00260	Glycine, serine and threonine metabolism	SCO4837
sco00260	Glycine, serine and threonine metabolism	SCO4962
sco00260	Glycine, serine and threonine metabolism	SCO5354
sco00260	Glycine, serine and threonine metabolism	SCO5355
sco00260	Glycine, serine and threonine metabolism	SCO5356
sco00260	Glycine, serine and threonine metabolism	SCO5364
sco00260	Glycine, serine and threonine metabolism	SCO5469
sco00260	Glycine, serine and threonine metabolism	SCO5470
sco00260	Glycine, serine and threonine metabolism	SCO5471
sco00260	Glycine, serine and threonine metabolism	SCO5472
sco00260	Glycine, serine and threonine metabolism	SCO5515
sco00260	Glycine, serine and threonine metabolism	SCO5657
sco00260	Glycine, serine and threonine metabolism	SCO5666
sco00260	Glycine, serine and threonine metabolism	SCO5799
sco00260	Glycine, serine and threonine metabolism	SCO6466
sco00260	Glycine, serine and threonine metabolism	SCO6467
sco00260	Glycine, serine and threonine metabolism	SCO6740
sco00260	Glycine, serine and threonine metabolism	SCO6799
sco00260	Glycine, serine and threonine metabolism	SCO6800
sco00260	Glycine, serine and threonine metabolism	SCO6818
sco00260	Glycine, serine and threonine metabolism	SCO7292
sco00261	Monobactam biosynthesis	SCO0489
sco00261	Monobactam biosynthesis	SCO1889
sco00261	Monobactam biosynthesis	SCO1912
sco00261	Monobactam biosynthesis	SCO2640
sco00261	Monobactam biosynthesis	SCO3218
sco00261	Monobactam biosynthesis	SCO3227
sco00261	Monobactam biosynthesis	SCO3228
sco00261	Monobactam biosynthesis	SCO3229
sco00261	Monobactam biosynthesis	SCO3614
sco00261	Monobactam biosynthesis	SCO3615
sco00261	Monobactam biosynthesis	SCO5739
sco00261	Monobactam biosynthesis	SCO5744
sco00261	Monobactam biosynthesis	SCO6097
sco00261	Monobactam biosynthesis	SCO6098
sco00270	Cysteine and methionine metabolism	SCO0420
sco00270	Cysteine and methionine metabolism	SCO0435
sco00270	Cysteine and methionine metabolism	SCO0731
sco00270	Cysteine and methionine metabolism	SCO0910
sco00270	Cysteine and methionine metabolism	SCO0985
sco00270	Cysteine and methionine metabolism	SCO1028
sco00270	Cysteine and methionine metabolism	SCO1294
sco00270	Cysteine and methionine metabolism	SCO1476
sco00270	Cysteine and methionine metabolism	SCO1546
sco00270	Cysteine and methionine metabolism	SCO1657
sco00270	Cysteine and methionine metabolism	SCO1984
sco00270	Cysteine and methionine metabolism	SCO2081
sco00270	Cysteine and methionine metabolism	SCO2455
sco00270	Cysteine and methionine metabolism	SCO2640
sco00270	Cysteine and methionine metabolism	SCO3014
sco00270	Cysteine and methionine metabolism	SCO3023
sco00270	Cysteine and methionine metabolism	SCO3077
sco00270	Cysteine and methionine metabolism	SCO3188
sco00270	Cysteine and methionine metabolism	SCO3463
sco00270	Cysteine and methionine metabolism	SCO3478
sco00270	Cysteine and methionine metabolism	SCO3614
sco00270	Cysteine and methionine metabolism	SCO3615
sco00270	Cysteine and methionine metabolism	SCO3655
sco00270	Cysteine and methionine metabolism	SCO3920
sco00270	Cysteine and methionine metabolism	SCO4164
sco00270	Cysteine and methionine metabolism	SCO4366
sco00270	Cysteine and methionine metabolism	SCO4645
sco00270	Cysteine and methionine metabolism	SCO4827
sco00270	Cysteine and methionine metabolism	SCO4958
sco00270	Cysteine and methionine metabolism	SCO5354
sco00270	Cysteine and methionine metabolism	SCO5356
sco00270	Cysteine and methionine metabolism	SCO5469
sco00270	Cysteine and methionine metabolism	SCO5515
sco00270	Cysteine and methionine metabolism	SCO5523
sco00270	Cysteine and methionine metabolism	SCO5854
sco00270	Cysteine and methionine metabolism	SCO6137
sco00270	Cysteine and methionine metabolism	SCO6844
sco00280	Valine, leucine and isoleucine degradation	SCO0907
sco00280	Valine, leucine and isoleucine degradation	SCO1324
sco00280	Valine, leucine and isoleucine degradation	SCO1393
sco00280	Valine, leucine and isoleucine degradation	SCO1546
sco00280	Valine, leucine and isoleucine degradation	SCO1690
sco00280	Valine, leucine and isoleucine degradation	SCO1706
sco00280	Valine, leucine and isoleucine degradation	SCO2180
sco00280	Valine, leucine and isoleucine degradation	SCO2444
sco00280	Valine, leucine and isoleucine degradation	SCO2726
sco00280	Valine, leucine and isoleucine degradation	SCO2776
sco00280	Valine, leucine and isoleucine degradation	SCO2777
sco00280	Valine, leucine and isoleucine degradation	SCO2778
sco00280	Valine, leucine and isoleucine degradation	SCO2779
sco00280	Valine, leucine and isoleucine degradation	SCO3079
sco00280	Valine, leucine and isoleucine degradation	SCO3420
sco00280	Valine, leucine and isoleucine degradation	SCO3815
sco00280	Valine, leucine and isoleucine degradation	SCO3816
sco00280	Valine, leucine and isoleucine degradation	SCO3817
sco00280	Valine, leucine and isoleucine degradation	SCO3829
sco00280	Valine, leucine and isoleucine degradation	SCO3830
sco00280	Valine, leucine and isoleucine degradation	SCO3831
sco00280	Valine, leucine and isoleucine degradation	SCO4089
sco00280	Valine, leucine and isoleucine degradation	SCO4502
sco00280	Valine, leucine and isoleucine degradation	SCO4869
sco00280	Valine, leucine and isoleucine degradation	SCO4913
sco00280	Valine, leucine and isoleucine degradation	SCO4921
sco00280	Valine, leucine and isoleucine degradation	SCO4925
sco00280	Valine, leucine and isoleucine degradation	SCO4926
sco00280	Valine, leucine and isoleucine degradation	SCO5398
sco00280	Valine, leucine and isoleucine degradation	SCO5399
sco00280	Valine, leucine and isoleucine degradation	SCO5459
sco00280	Valine, leucine and isoleucine degradation	SCO5523
sco00280	Valine, leucine and isoleucine degradation	SCO5676
sco00280	Valine, leucine and isoleucine degradation	SCO5984
sco00280	Valine, leucine and isoleucine degradation	SCO6027
sco00280	Valine, leucine and isoleucine degradation	SCO6271
sco00280	Valine, leucine and isoleucine degradation	SCO6702
sco00280	Valine, leucine and isoleucine degradation	SCO6703
sco00280	Valine, leucine and isoleucine degradation	SCO6731
sco00280	Valine, leucine and isoleucine degradation	SCO6732
sco00280	Valine, leucine and isoleucine degradation	SCO6788
sco00280	Valine, leucine and isoleucine degradation	SCO6789
sco00280	Valine, leucine and isoleucine degradation	SCO6832
sco00280	Valine, leucine and isoleucine degradation	SCO6833
sco00280	Valine, leucine and isoleucine degradation	SCO7139
sco00290	Valine, leucine and isoleucine biosynthesis	SCO1546
sco00290	Valine, leucine and isoleucine biosynthesis	SCO2528
sco00290	Valine, leucine and isoleucine biosynthesis	SCO2769
sco00290	Valine, leucine and isoleucine biosynthesis	SCO3345
sco00290	Valine, leucine and isoleucine biosynthesis	SCO4962
sco00290	Valine, leucine and isoleucine biosynthesis	SCO4984
sco00290	Valine, leucine and isoleucine biosynthesis	SCO5512
sco00290	Valine, leucine and isoleucine biosynthesis	SCO5513
sco00290	Valine, leucine and isoleucine biosynthesis	SCO5514
sco00290	Valine, leucine and isoleucine biosynthesis	SCO5522
sco00290	Valine, leucine and isoleucine biosynthesis	SCO5523
sco00290	Valine, leucine and isoleucine biosynthesis	SCO5529
sco00290	Valine, leucine and isoleucine biosynthesis	SCO5553
sco00290	Valine, leucine and isoleucine biosynthesis	SCO5554
sco00290	Valine, leucine and isoleucine biosynthesis	SCO6222
sco00290	Valine, leucine and isoleucine biosynthesis	SCO7154
sco00290	Valine, leucine and isoleucine biosynthesis	SCO7292
sco00300	Lysine biosynthesis	SCO0315
sco00300	Lysine biosynthesis	SCO0420
sco00300	Lysine biosynthesis	SCO1577
sco00300	Lysine biosynthesis	SCO1889
sco00300	Lysine biosynthesis	SCO1912
sco00300	Lysine biosynthesis	SCO1916
sco00300	Lysine biosynthesis	SCO2088
sco00300	Lysine biosynthesis	SCO2089
sco00300	Lysine biosynthesis	SCO2640
sco00300	Lysine biosynthesis	SCO3306
sco00300	Lysine biosynthesis	SCO3614
sco00300	Lysine biosynthesis	SCO3615
sco00300	Lysine biosynthesis	SCO3658
sco00300	Lysine biosynthesis	SCO5139
sco00300	Lysine biosynthesis	SCO5353
sco00300	Lysine biosynthesis	SCO5354
sco00300	Lysine biosynthesis	SCO5739
sco00300	Lysine biosynthesis	SCO5744
sco00300	Lysine biosynthesis	SCO5793
sco00300	Lysine biosynthesis	SCO6438
sco00310	Lysine degradation	SCO1204
sco00310	Lysine degradation	SCO1268
sco00310	Lysine degradation	SCO1284
sco00310	Lysine degradation	SCO1454
sco00310	Lysine degradation	SCO1455
sco00310	Lysine degradation	SCO1706
sco00310	Lysine degradation	SCO1750
sco00310	Lysine degradation	SCO2180
sco00310	Lysine degradation	SCO3079
sco00310	Lysine degradation	SCO3420
sco00310	Lysine degradation	SCO4113
sco00310	Lysine degradation	SCO4502
sco00310	Lysine degradation	SCO4780
sco00310	Lysine degradation	SCO4913
sco00310	Lysine degradation	SCO5399
sco00310	Lysine degradation	SCO5459
sco00310	Lysine degradation	SCO5676
sco00310	Lysine degradation	SCO6731
sco00310	Lysine degradation	SCO6732
sco00310	Lysine degradation	SCO6788
sco00310	Lysine degradation	SCO6789
sco00310	Lysine degradation	SCO7035
sco00310	Lysine degradation	SCO7123
sco00310	Lysine degradation	SCO7139
sco00311	Penicillin and cephalosporin biosynthesis	SCO0088
sco00311	Penicillin and cephalosporin biosynthesis	SCO3184
sco00311	Penicillin and cephalosporin biosynthesis	SCO3774
sco00311	Penicillin and cephalosporin biosynthesis	SCO4049
sco00311	Penicillin and cephalosporin biosynthesis	SCO6740
sco00311	Penicillin and cephalosporin biosynthesis	SCO7057
sco00330	Arginine and proline metabolism	SCO1222
sco00330	Arginine and proline metabolism	SCO1223
sco00330	Arginine and proline metabolism	SCO1284
sco00330	Arginine and proline metabolism	SCO1706
sco00330	Arginine and proline metabolism	SCO1989
sco00330	Arginine and proline metabolism	SCO2455
sco00330	Arginine and proline metabolism	SCO2585
sco00330	Arginine and proline metabolism	SCO2587
sco00330	Arginine and proline metabolism	SCO2770
sco00330	Arginine and proline metabolism	SCO3337
sco00330	Arginine and proline metabolism	SCO3420
sco00330	Arginine and proline metabolism	SCO3655
sco00330	Arginine and proline metabolism	SCO4279
sco00330	Arginine and proline metabolism	SCO4634
sco00330	Arginine and proline metabolism	SCO4645
sco00330	Arginine and proline metabolism	SCO4913
sco00330	Arginine and proline metabolism	SCO5519
sco00330	Arginine and proline metabolism	SCO5520
sco00330	Arginine and proline metabolism	SCO5527
sco00330	Arginine and proline metabolism	SCO6035
sco00330	Arginine and proline metabolism	SCO6293
sco00330	Arginine and proline metabolism	SCO6344
sco00330	Arginine and proline metabolism	SCO6654
sco00330	Arginine and proline metabolism	SCO6740
sco00330	Arginine and proline metabolism	SCO6769
sco00330	Arginine and proline metabolism	SCO7095
sco00330	Arginine and proline metabolism	SCO7139
sco00330	Arginine and proline metabolism	SCO7311
sco00330	Arginine and proline metabolism	SCO7569
sco00330	Arginine and proline metabolism	SCO7601
sco00332	Carbapenem biosynthesis	SCO2585
sco00332	Carbapenem biosynthesis	SCO2587
sco00333	Prodigiosin biosynthesis	SCO0330
sco00333	Prodigiosin biosynthesis	SCO1346
sco00333	Prodigiosin biosynthesis	SCO1815
sco00333	Prodigiosin biosynthesis	SCO1831
sco00333	Prodigiosin biosynthesis	SCO2387
sco00333	Prodigiosin biosynthesis	SCO3502
sco00333	Prodigiosin biosynthesis	SCO4501
sco00333	Prodigiosin biosynthesis	SCO4681
sco00333	Prodigiosin biosynthesis	SCO5878
sco00333	Prodigiosin biosynthesis	SCO5879
sco00333	Prodigiosin biosynthesis	SCO5882
sco00333	Prodigiosin biosynthesis	SCO5886
sco00333	Prodigiosin biosynthesis	SCO5887
sco00333	Prodigiosin biosynthesis	SCO5888
sco00333	Prodigiosin biosynthesis	SCO5889
sco00333	Prodigiosin biosynthesis	SCO5890
sco00333	Prodigiosin biosynthesis	SCO5891
sco00333	Prodigiosin biosynthesis	SCO5892
sco00333	Prodigiosin biosynthesis	SCO5893
sco00333	Prodigiosin biosynthesis	SCO5894
sco00333	Prodigiosin biosynthesis	SCO5895
sco00333	Prodigiosin biosynthesis	SCO5896
sco00333	Prodigiosin biosynthesis	SCO6249
sco00333	Prodigiosin biosynthesis	SCO6264
sco00333	Prodigiosin biosynthesis	SCO7266
sco00333	Prodigiosin biosynthesis	SCO7810
sco00340	Histidine metabolism	SCO0911
sco00340	Histidine metabolism	SCO0912
sco00340	Histidine metabolism	SCO0913
sco00340	Histidine metabolism	SCO1438
sco00340	Histidine metabolism	SCO1439
sco00340	Histidine metabolism	SCO1706
sco00340	Histidine metabolism	SCO1859
sco00340	Histidine metabolism	SCO2044
sco00340	Histidine metabolism	SCO2048
sco00340	Histidine metabolism	SCO2050
sco00340	Histidine metabolism	SCO2051
sco00340	Histidine metabolism	SCO2052
sco00340	Histidine metabolism	SCO2053
sco00340	Histidine metabolism	SCO2054
sco00340	Histidine metabolism	SCO3070
sco00340	Histidine metabolism	SCO3073
sco00340	Histidine metabolism	SCO3420
sco00340	Histidine metabolism	SCO3944
sco00340	Histidine metabolism	SCO4913
sco00340	Histidine metabolism	SCO4932
sco00340	Histidine metabolism	SCO5208
sco00340	Histidine metabolism	SCO7139
sco00350	Tyrosine metabolism	SCO0199
sco00350	Tyrosine metabolism	SCO1204
sco00350	Tyrosine metabolism	SCO1705
sco00350	Tyrosine metabolism	SCO1715
sco00350	Tyrosine metabolism	SCO1859
sco00350	Tyrosine metabolism	SCO1959
sco00350	Tyrosine metabolism	SCO2053
sco00350	Tyrosine metabolism	SCO2225
sco00350	Tyrosine metabolism	SCO2700
sco00350	Tyrosine metabolism	SCO2927
sco00350	Tyrosine metabolism	SCO3944
sco00350	Tyrosine metabolism	SCO4580
sco00350	Tyrosine metabolism	SCO4645
sco00350	Tyrosine metabolism	SCO4780
sco00350	Tyrosine metabolism	SCO6442
sco00350	Tyrosine metabolism	SCO6782
sco00350	Tyrosine metabolism	SCO7035
sco00350	Tyrosine metabolism	SCO7362
sco00360	Phenylalanine metabolism	SCO0560
sco00360	Phenylalanine metabolism	SCO0984
sco00360	Phenylalanine metabolism	SCO1591
sco00360	Phenylalanine metabolism	SCO1859
sco00360	Phenylalanine metabolism	SCO1923
sco00360	Phenylalanine metabolism	SCO2053
sco00360	Phenylalanine metabolism	SCO2106
sco00360	Phenylalanine metabolism	SCO2469
sco00360	Phenylalanine metabolism	SCO2927
sco00360	Phenylalanine metabolism	SCO3834
sco00360	Phenylalanine metabolism	SCO3944
sco00360	Phenylalanine metabolism	SCO4645
sco00360	Phenylalanine metabolism	SCO5144
sco00360	Phenylalanine metabolism	SCO5385
sco00360	Phenylalanine metabolism	SCO5459
sco00360	Phenylalanine metabolism	SCO5773
sco00360	Phenylalanine metabolism	SCO6344
sco00360	Phenylalanine metabolism	SCO6442
sco00360	Phenylalanine metabolism	SCO6475
sco00360	Phenylalanine metabolism	SCO6782
sco00360	Phenylalanine metabolism	SCO7117
sco00360	Phenylalanine metabolism	SCO7469
sco00360	Phenylalanine metabolism	SCO7470
sco00360	Phenylalanine metabolism	SCO7471
sco00360	Phenylalanine metabolism	SCO7472
sco00360	Phenylalanine metabolism	SCO7473
sco00360	Phenylalanine metabolism	SCO7474
sco00360	Phenylalanine metabolism	SCO7475
sco00360	Phenylalanine metabolism	SCO7601
sco00360	Phenylalanine metabolism	SCP1.299
sco00360	Phenylalanine metabolism	SCP1.300
sco00360	Phenylalanine metabolism	SCP1.301
sco00360	Phenylalanine metabolism	SCP1.53c
sco00360	Phenylalanine metabolism	SCP1.54c
sco00360	Phenylalanine metabolism	SCP1.55c
sco00361	Chlorocyclohexane and chlorobenzene degradation	SCO0404
sco00361	Chlorocyclohexane and chlorobenzene degradation	SCO0899
sco00361	Chlorocyclohexane and chlorobenzene degradation	SCO3446
sco00361	Chlorocyclohexane and chlorobenzene degradation	SCO4219
sco00361	Chlorocyclohexane and chlorobenzene degradation	SCO7205
sco00361	Chlorocyclohexane and chlorobenzene degradation	SCO7359
sco00362	Benzoate degradation	SCO0984
sco00362	Benzoate degradation	SCO1308
sco00362	Benzoate degradation	SCO1324
sco00362	Benzoate degradation	SCO1591
sco00362	Benzoate degradation	SCO1750
sco00362	Benzoate degradation	SCO2106
sco00362	Benzoate degradation	SCO2469
sco00362	Benzoate degradation	SCO3079
sco00362	Benzoate degradation	SCO3084
sco00362	Benzoate degradation	SCO3834
sco00362	Benzoate degradation	SCO3871
sco00362	Benzoate degradation	SCO4502
sco00362	Benzoate degradation	SCO4682
sco00362	Benzoate degradation	SCO5385
sco00362	Benzoate degradation	SCO5399
sco00362	Benzoate degradation	SCO5459
sco00362	Benzoate degradation	SCO6027
sco00362	Benzoate degradation	SCO6339
sco00362	Benzoate degradation	SCO6475
sco00362	Benzoate degradation	SCO6697
sco00362	Benzoate degradation	SCO6698
sco00362	Benzoate degradation	SCO6699
sco00362	Benzoate degradation	SCO6700
sco00362	Benzoate degradation	SCO6731
sco00362	Benzoate degradation	SCO6732
sco00362	Benzoate degradation	SCO6788
sco00362	Benzoate degradation	SCO6789
sco00362	Benzoate degradation	SCO7117
sco00362	Benzoate degradation	SCP1.299
sco00362	Benzoate degradation	SCP1.300
sco00362	Benzoate degradation	SCP1.301
sco00362	Benzoate degradation	SCP1.53c
sco00362	Benzoate degradation	SCP1.54c
sco00362	Benzoate degradation	SCP1.55c
sco00364	Fluorobenzoate degradation	SCO4219
sco00364	Fluorobenzoate degradation	SCO7359
sco00380	Tryptophan metabolism	SCO0379
sco00380	Tryptophan metabolism	SCO0560
sco00380	Tryptophan metabolism	SCO0666
sco00380	Tryptophan metabolism	SCO1268
sco00380	Tryptophan metabolism	SCO1706
sco00380	Tryptophan metabolism	SCO1750
sco00380	Tryptophan metabolism	SCO2180
sco00380	Tryptophan metabolism	SCO3079
sco00380	Tryptophan metabolism	SCO3420
sco00380	Tryptophan metabolism	SCO3645
sco00380	Tryptophan metabolism	SCO3646
sco00380	Tryptophan metabolism	SCO4502
sco00380	Tryptophan metabolism	SCO4913
sco00380	Tryptophan metabolism	SCO5399
sco00380	Tryptophan metabolism	SCO5459
sco00380	Tryptophan metabolism	SCO6204
sco00380	Tryptophan metabolism	SCO6305
sco00380	Tryptophan metabolism	SCO6344
sco00380	Tryptophan metabolism	SCO6731
sco00380	Tryptophan metabolism	SCO6732
sco00380	Tryptophan metabolism	SCO6788
sco00380	Tryptophan metabolism	SCO6789
sco00380	Tryptophan metabolism	SCO7123
sco00380	Tryptophan metabolism	SCO7139
sco00380	Tryptophan metabolism	SCO7590
sco00380	Tryptophan metabolism	SCO7601
sco00400	Phenylalanine, tyrosine and tryptophan biosynthesis	SCO1494
sco00400	Phenylalanine, tyrosine and tryptophan biosynthesis	SCO1495
sco00400	Phenylalanine, tyrosine and tryptophan biosynthesis	SCO1496
sco00400	Phenylalanine, tyrosine and tryptophan biosynthesis	SCO1761
sco00400	Phenylalanine, tyrosine and tryptophan biosynthesis	SCO1762
sco00400	Phenylalanine, tyrosine and tryptophan biosynthesis	SCO1859
sco00400	Phenylalanine, tyrosine and tryptophan biosynthesis	SCO1961
sco00400	Phenylalanine, tyrosine and tryptophan biosynthesis	SCO2019
sco00400	Phenylalanine, tyrosine and tryptophan biosynthesis	SCO2036
sco00400	Phenylalanine, tyrosine and tryptophan biosynthesis	SCO2037
sco00400	Phenylalanine, tyrosine and tryptophan biosynthesis	SCO2039
