gene_id,old_locus_tag,log2FC_T2_vs_T1,padj_T2_vs_T1,6mA_change_T2_vs_T1,comparison,mod_type,4mC_change_T2_vs_T1,log2FC_T3_vs_T1,padj_T3_vs_T1,6mA_change_T3_vs_T1,4mC_change_T3_vs_T1,log2FC_T3_vs_T2,padj_T3_vs_T2,6mA_change_T3_vs_T2,4mC_change_T3_vs_T2
SC_RS28320,SCO5228,,,,T3_vs_T2,4mC,,,,,,-1.1269733905102384,7.115108424212368e-08,,-93.71666666666664
SC_RS28640,SCO5291,,,,T3_vs_T2,4mC,,,,,,-2.461358233902172,7.290155309809019e-22,,-74.49666666666667
SC_RS28650,SCO5293,,,,T3_vs_T2,4mC,,,,,,-2.8845535546164403,5.7161017461881224e-58,,-81.89833333333334
SC_RS28655,SCO5294,,,,T3_vs_T2,4mC,,,,,,-2.030508664374824,1.7179490341448815e-34,,-63.323333333333345
SC_RS28920,SCO5349,,,,T3_vs_T2,4mC,,,,,,1.700066451052869,3.09776606175411e-05,,-66.48
SC_RS29645,SCO5492,,,,T3_vs_T2,4mC,,,,,,-1.3057812261596655,4.32029504914343e-13,,-75.81
SC_RS29680,SCO5499,,,,T3_vs_T2,4mC,,,,,,-1.3306119163908905,5.336023970366019e-11,,-75.45333333333333
SC_RS30695,SCO5696,,,,T3_vs_T2,4mC,,,,,,-1.38861713402837,5.88290024748363e-11,,-81.51666666666667
SC_RS30755,SCO5708,,,,T3_vs_T2,4mC,,,,,,-1.744636442379572,2.3833394603801652e-14,,-95.39
SC_RS31215,SCO5795,,,,T3_vs_T2,4mC,,,,,,1.6577099666419837,3.9780705995636384e-06,,-89.42
SC_RS31360,SCO5823,,,,T3_vs_T2,4mC,,,,,,1.4770770678083116,0.002035871449084,,-62.080000000000005
SC_RS31730,SCO5897,,,,T3_vs_T2,4mC,,,,,,1.4549409673065752,1.914909234570636e-08,,-71.45333333333333
SC_RS32070,SCO5965,,,,T3_vs_T2,4mC,,,,,,1.3668482579099042,0.0040478381691405,,-86.35666666666667
SC_RS32410,SCO6035,,,,T3_vs_T2,4mC,,,,,,1.972732136247084,4.7883276793671664e-06,,-96.08
SC_RS32610,SCO6074,,,,T3_vs_T2,4mC,,,,,,-1.5153205892455863,2.286713400746618e-16,,-79.32666666666667
SC_RS32750,SCO6102,,,,T3_vs_T2,4mC,,,,,,-3.2847221389726293,1.1805320539306624e-34,,-69.14333333333333
SC_RS32905,SCO6131,,,,T3_vs_T2,4mC,,,,,,-2.1672485921343863,2.0735581836721615e-32,,-92.44833333333335
SC_RS32960,SCO6142,,,,T3_vs_T2,4mC,,,,,,2.10565514117729,0.0006630755127666138,,-92.67333333333332
SC_RS32975,SCO6145,,,,T3_vs_T2,4mC,,,,,,-4.25575498867444,3.3887999499520895e-145,,-71.58666666666666
SC_RS33420,SCO6234,,,,T3_vs_T2,4mC,,,,,,1.5041140012108536,8.059113575107961e-05,,-86.08666666666666
SC_RS33500,SCO6250,,,,T3_vs_T2,4mC,,,,,,1.0950316797351092,0.0290276731127297,,-77.14333333333333
SC_RS34185,SCO6394,,,,T3_vs_T2,4mC,,,,,,-1.2233185426763595,2.39471277316618e-14,,-58.92666666666667
SC_RS34370,SCO6435,,,,T3_vs_T2,4mC,,,,,,1.3603408431943342,0.0001368435511264277,,-90.12
SC_RS35270,SCO6614,,,,T3_vs_T2,4mC,,,,,,-1.2019391199950782,1.0917342187886494e-11,,-62.0
SC_RS35445,SCO6652,,,,T3_vs_T2,4mC,,,,,,2.08188329252621,6.702689392314272e-15,,-72.66333333333334
SC_RS35735,SCO6710,,,,T3_vs_T2,4mC,,,,,,1.95687816020616,4.933088997401823e-14,,-78.92
SC_RS35800,SCO6722,,,,T3_vs_T2,4mC,,,,,,-1.3408306835724326,1.949470641064198e-07,,-75.52666666666667
SC_RS35865,SCO6735,,,,T3_vs_T2,4mC,,,,,,-1.9792174580313764,4.638167404276511e-16,,-97.1
SC_RS36115,SCO6787,,,,T3_vs_T2,4mC,,,,,,1.7136061909659928,0.0011001981898736,,-64.07666666666667
SC_RS36175,SCO6799,,,,T3_vs_T2,4mC,,,,,,-1.2974867024985182,2.121638515921061e-09,,-70.03
SC_RS36240,SCO6810,,,,T3_vs_T2,4mC,,,,,,3.038295094847848,1.0290025710478661e-18,,95.0
SC_RS36300,SCO6822,,,,T3_vs_T2,4mC,,,,,,-3.0756339482066632,2.6862729505763233e-37,,-97.43666666666668
SC_RS36405,SCO6843,,,,T3_vs_T2,4mC,,,,,,3.140893909993297,3.279658778715398e-08,,-88.38666666666666
SC_RS36440,SCO6849,,,,T3_vs_T2,4mC,,,,,,2.822132554653025,2.9883485211975854e-08,,-67.17999999999999
SC_RS36560,SCO6872,,,,T3_vs_T2,4mC,,,,,,3.542702423329948,7.901317666740023e-07,,-65.55333333333333
SC_RS36645,SCO6889,,,,T3_vs_T2,4mC,,,,,,4.027594962987041,1.4799759888305765e-07,,-93.01666666666668
SC_RS36820,SCO6924,,,,T3_vs_T2,4mC,,,,,,3.901958639109664,2.719390784549007e-09,,-83.75333333333333
SC_RS37375,SCO7030,,,,T3_vs_T2,4mC,,,,,,2.5852121067388207,6.6293531113327165e-06,,-86.27666666666666
SC_RS37800,SCO7115,,,,T3_vs_T2,4mC,,,,,,4.001771944650772,2.2180646112774464e-08,,-98.41333333333334
SC_RS38055,SCO7166,,,,T3_vs_T2,4mC,,,,,,2.626074287576712,1.385955509385099e-05,,-82.04166666666666
SC_RS38205,SCO7197,,,,T3_vs_T2,4mC,,,,,,1.01235290650412,1.4818861270811376e-05,,-81.58166666666666
SC_RS38475,SCO7252,,,,T3_vs_T2,4mC,,,,,,-1.5056183989913725,1.57470250268588e-09,,-92.30666666666669
SC_RS39555,SCO7470,,,,T3_vs_T2,4mC,,,,,,-1.7968684741662484,4.331656481046776e-13,,-81.59000000000002
SC_RS39560,SCO7471,,,,T3_vs_T2,4mC,,,,,,-1.961804124586475,1.0370607664543119e-16,,-81.59000000000002
SC_RS39915,SCO7543,,,,T3_vs_T2,4mC,,,,,,1.3026410050431927,0.0004904911723514535,,-94.44333333333331
SC_RS39980,SCO7556,,,,T3_vs_T2,4mC,,,,,,2.237258588995809,3.0188590606861018e-05,,-95.0
SC_RS40040,SCO7568,,,,T3_vs_T2,4mC,,,,,,1.4190040683262652,9.074130748775698e-08,,-72.89666666666666
SC_RS40455,SCO7652,,,,T3_vs_T2,4mC,,,,,,-1.0169164274511286,5.134313263581662e-06,,-75.12666666666667
SC_RS40490,SCO7660,,,,T3_vs_T2,4mC,,,,,,1.5879838346483537,0.0018389395749199,,-82.13333333333333
SC_RS40590,SCO7680,,,,T3_vs_T2,4mC,,,,,,4.374776493567813,3.7334595678051546e-11,,-74.24333333333333
SC_RS40865,SCO7736,,,,T3_vs_T2,4mC,,,,,,2.05655009868368,6.387015764527011e-07,,-62.52
SC_RS41080,SCO7784,,,,T3_vs_T2,4mC,,,,,,-2.1539133488486644,4.74855780067403e-13,,-60.32
SC_RS41345,SCO7842,,,,T3_vs_T2,4mC,,,,,,-2.133243423826545,1.756290041240642e-05,,-87.08
