gene_id	in_2v1	in_3v1	in_3v2	overlap_count	category
SC_RS06605	TRUE	TRUE	TRUE	3	All three
SC_RS06610	TRUE	TRUE	TRUE	3	All three
SC_RS06615	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS06620	TRUE	TRUE	TRUE	3	All three
SC_RS06655	TRUE	TRUE	TRUE	3	All three
SC_RS06660	TRUE	TRUE	TRUE	3	All three
SC_RS06665	TRUE	TRUE	TRUE	3	All three
SC_RS06670	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS06675	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS06690	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS06715	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS06730	TRUE	TRUE	TRUE	3	All three
SC_RS06735	TRUE	TRUE	TRUE	3	All three
SC_RS06745	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS06755	TRUE	TRUE	TRUE	3	All three
SC_RS06760	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS06765	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS06795	TRUE	TRUE	TRUE	3	All three
SC_RS06800	TRUE	TRUE	TRUE	3	All three
SC_RS06805	TRUE	TRUE	TRUE	3	All three
SC_RS06820	TRUE	TRUE	TRUE	3	All three
SC_RS06825	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS06830	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS06885	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS06900	TRUE	FALSE	FALSE	1	2v1 only
SC_RS06910	TRUE	TRUE	TRUE	3	All three
SC_RS06915	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS06920	TRUE	TRUE	TRUE	3	All three
SC_RS06925	TRUE	TRUE	TRUE	3	All three
SC_RS06930	TRUE	TRUE	TRUE	3	All three
SC_RS06935	TRUE	TRUE	TRUE	3	All three
SC_RS06940	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS06955	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS06975	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07005	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07020	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07025	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07030	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07040	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07050	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07055	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07060	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07070	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07080	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07085	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07090	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07095	TRUE	TRUE	TRUE	3	All three
SC_RS07100	TRUE	TRUE	TRUE	3	All three
SC_RS07105	TRUE	TRUE	TRUE	3	All three
SC_RS07110	TRUE	TRUE	TRUE	3	All three
SC_RS07130	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07160	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07165	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07175	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07185	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07190	TRUE	TRUE	TRUE	3	All three
SC_RS07195	TRUE	TRUE	TRUE	3	All three
SC_RS07205	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07210	TRUE	TRUE	TRUE	3	All three
SC_RS07230	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07235	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07250	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07290	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07300	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07305	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07320	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07330	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07335	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07340	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07370	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07375	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07385	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07390	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07395	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07400	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07425	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07430	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07445	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07450	TRUE	TRUE	TRUE	3	All three
SC_RS07455	TRUE	TRUE	TRUE	3	All three
SC_RS07460	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07475	TRUE	TRUE	TRUE	3	All three
SC_RS07495	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07505	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07520	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07535	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07540	TRUE	TRUE	TRUE	3	All three
SC_RS07545	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07565	TRUE	TRUE	TRUE	3	All three
SC_RS07570	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07575	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07580	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07600	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07605	TRUE	TRUE	TRUE	3	All three
SC_RS07610	TRUE	TRUE	TRUE	3	All three
SC_RS07615	TRUE	TRUE	TRUE	3	All three
SC_RS07620	TRUE	TRUE	TRUE	3	All three
SC_RS07630	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07635	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07640	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07645	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07650	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07655	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07665	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07670	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07675	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07695	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07700	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07705	TRUE	TRUE	TRUE	3	All three
SC_RS07715	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07725	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07730	TRUE	TRUE	TRUE	3	All three
SC_RS07735	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07740	TRUE	TRUE	TRUE	3	All three
SC_RS07745	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07750	TRUE	TRUE	TRUE	3	All three
SC_RS07755	TRUE	TRUE	TRUE	3	All three
SC_RS07760	TRUE	FALSE	FALSE	1	2v1 only
SC_RS07765	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07770	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07785	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07790	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07810	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07815	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07820	TRUE	TRUE	TRUE	3	All three
SC_RS07825	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07830	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07835	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07860	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07865	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07870	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07875	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07895	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07900	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07905	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS07910	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07925	TRUE	TRUE	TRUE	3	All three
SC_RS07930	TRUE	TRUE	TRUE	3	All three
SC_RS07935	TRUE	TRUE	TRUE	3	All three
SC_RS07980	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07985	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS07990	TRUE	FALSE	FALSE	1	2v1 only
SC_RS08005	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08010	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08030	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08035	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08060	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS08065	TRUE	TRUE	TRUE	3	All three
SC_RS08070	TRUE	TRUE	TRUE	3	All three
SC_RS08075	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS08090	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08095	TRUE	FALSE	FALSE	1	2v1 only
SC_RS08100	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08105	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08110	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08120	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08150	TRUE	TRUE	TRUE	3	All three
SC_RS08155	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08160	TRUE	TRUE	TRUE	3	All three
SC_RS08165	TRUE	FALSE	FALSE	1	2v1 only
SC_RS08170	TRUE	FALSE	FALSE	1	2v1 only
SC_RS08205	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08210	TRUE	TRUE	TRUE	3	All three
SC_RS08215	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08220	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08225	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08230	TRUE	TRUE	TRUE	3	All three
SC_RS08235	TRUE	TRUE	TRUE	3	All three
SC_RS08240	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08245	TRUE	FALSE	FALSE	1	2v1 only
SC_RS08270	TRUE	FALSE	FALSE	1	2v1 only
SC_RS08280	TRUE	TRUE	TRUE	3	All three
SC_RS08285	TRUE	TRUE	TRUE	3	All three
SC_RS08325	TRUE	TRUE	TRUE	3	All three
SC_RS08335	TRUE	TRUE	TRUE	3	All three
SC_RS08350	TRUE	TRUE	TRUE	3	All three
SC_RS08355	TRUE	TRUE	TRUE	3	All three
SC_RS08390	TRUE	TRUE	TRUE	3	All three
SC_RS08405	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08410	TRUE	TRUE	TRUE	3	All three
SC_RS08415	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08425	TRUE	TRUE	TRUE	3	All three
SC_RS08430	TRUE	TRUE	TRUE	3	All three
SC_RS08440	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS08460	TRUE	FALSE	FALSE	1	2v1 only
SC_RS08470	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08485	TRUE	TRUE	TRUE	3	All three
SC_RS08490	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS08535	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS08550	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08560	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08565	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08575	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08595	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS08615	TRUE	TRUE	TRUE	3	All three
SC_RS08620	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08630	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS08640	TRUE	TRUE	TRUE	3	All three
SC_RS08665	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS08675	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08680	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08700	TRUE	FALSE	FALSE	1	2v1 only
SC_RS08710	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08770	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08780	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08785	TRUE	TRUE	TRUE	3	All three
SC_RS08790	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS08795	TRUE	TRUE	TRUE	3	All three
SC_RS08830	TRUE	TRUE	TRUE	3	All three
SC_RS08840	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08845	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08860	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS08865	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08905	TRUE	FALSE	FALSE	1	2v1 only
SC_RS08920	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS08925	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS08940	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS08950	TRUE	TRUE	TRUE	3	All three
SC_RS08965	TRUE	TRUE	TRUE	3	All three
SC_RS09010	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09015	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09020	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09025	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09030	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS09035	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS09055	TRUE	FALSE	FALSE	1	2v1 only
SC_RS09070	TRUE	TRUE	TRUE	3	All three
SC_RS09100	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09105	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09115	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS09130	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09135	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09160	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09165	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09205	TRUE	FALSE	FALSE	1	2v1 only
SC_RS09210	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09215	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09220	TRUE	TRUE	TRUE	3	All three
SC_RS09225	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09240	TRUE	TRUE	TRUE	3	All three
SC_RS09245	TRUE	TRUE	TRUE	3	All three
SC_RS09250	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09265	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09270	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS09280	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09285	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS09290	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS09300	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09305	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09310	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09315	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09320	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09325	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09335	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09345	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09350	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09355	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS09375	TRUE	TRUE	TRUE	3	All three
SC_RS09380	TRUE	FALSE	FALSE	1	2v1 only
SC_RS09385	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09390	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09395	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09400	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09405	TRUE	TRUE	TRUE	3	All three
SC_RS09410	TRUE	TRUE	TRUE	3	All three
SC_RS09415	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09420	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09425	TRUE	TRUE	TRUE	3	All three
SC_RS09430	TRUE	TRUE	TRUE	3	All three
SC_RS09435	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09465	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09470	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09475	TRUE	TRUE	TRUE	3	All three
SC_RS09495	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09500	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09505	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09515	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09520	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09540	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09545	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09550	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09555	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09560	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09565	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09570	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09580	TRUE	TRUE	TRUE	3	All three
SC_RS09585	TRUE	TRUE	TRUE	3	All three
SC_RS09610	TRUE	TRUE	TRUE	3	All three
SC_RS09615	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09625	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09635	TRUE	TRUE	TRUE	3	All three
SC_RS09640	TRUE	TRUE	TRUE	3	All three
SC_RS09650	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09690	TRUE	TRUE	TRUE	3	All three
SC_RS09700	TRUE	TRUE	TRUE	3	All three
SC_RS09725	TRUE	FALSE	FALSE	1	2v1 only
SC_RS09735	TRUE	TRUE	TRUE	3	All three
SC_RS09755	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09765	TRUE	TRUE	TRUE	3	All three
SC_RS09770	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09775	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09790	TRUE	FALSE	FALSE	1	2v1 only
SC_RS09800	TRUE	TRUE	TRUE	3	All three
SC_RS09805	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09810	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09815	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09825	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09830	TRUE	FALSE	FALSE	1	2v1 only
SC_RS09835	TRUE	TRUE	TRUE	3	All three
SC_RS09840	TRUE	TRUE	TRUE	3	All three
SC_RS09850	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09855	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09870	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09875	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09885	TRUE	TRUE	TRUE	3	All three
SC_RS09915	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS09955	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09960	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09965	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS09975	TRUE	TRUE	TRUE	3	All three
SC_RS09980	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10000	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10005	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10010	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10015	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10065	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10075	TRUE	TRUE	TRUE	3	All three
SC_RS10085	TRUE	FALSE	FALSE	1	2v1 only
SC_RS10090	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10110	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10115	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10125	TRUE	TRUE	TRUE	3	All three
SC_RS10130	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10135	TRUE	TRUE	TRUE	3	All three
SC_RS10140	TRUE	TRUE	TRUE	3	All three
SC_RS10145	TRUE	TRUE	TRUE	3	All three
SC_RS10150	TRUE	TRUE	TRUE	3	All three
SC_RS10155	TRUE	TRUE	TRUE	3	All three
SC_RS10160	TRUE	TRUE	TRUE	3	All three
SC_RS10170	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10175	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10210	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10215	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10225	TRUE	TRUE	TRUE	3	All three
SC_RS10230	TRUE	TRUE	TRUE	3	All three
SC_RS10235	TRUE	TRUE	TRUE	3	All three
SC_RS10240	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10245	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10250	TRUE	TRUE	TRUE	3	All three
SC_RS10260	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10265	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10275	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10285	TRUE	TRUE	TRUE	3	All three
SC_RS10290	TRUE	FALSE	FALSE	1	2v1 only
SC_RS10295	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10315	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10325	TRUE	TRUE	TRUE	3	All three
SC_RS10340	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10355	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10360	TRUE	FALSE	FALSE	1	2v1 only
SC_RS10370	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10375	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10380	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10385	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10390	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10410	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10415	TRUE	FALSE	FALSE	1	2v1 only
SC_RS10420	TRUE	FALSE	FALSE	1	2v1 only
SC_RS10425	TRUE	FALSE	FALSE	1	2v1 only
SC_RS10430	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10435	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10440	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10480	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10505	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10540	TRUE	FALSE	FALSE	1	2v1 only
SC_RS10545	TRUE	FALSE	FALSE	1	2v1 only
SC_RS10550	TRUE	TRUE	TRUE	3	All three
SC_RS10560	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10565	TRUE	TRUE	TRUE	3	All three
SC_RS10610	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10630	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10635	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10640	TRUE	FALSE	FALSE	1	2v1 only
SC_RS10655	TRUE	FALSE	FALSE	1	2v1 only
SC_RS10660	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10665	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10670	TRUE	TRUE	TRUE	3	All three
SC_RS10675	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10680	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10740	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10750	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10765	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10775	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10785	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10790	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10795	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10800	TRUE	TRUE	TRUE	3	All three
SC_RS10805	TRUE	TRUE	TRUE	3	All three
SC_RS10810	TRUE	TRUE	TRUE	3	All three
SC_RS10830	TRUE	FALSE	FALSE	1	2v1 only
SC_RS10835	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10840	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10845	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10850	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10855	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10860	TRUE	TRUE	FALSE	2	2v1 & 3v1 only
SC_RS10890	TRUE	TRUE	TRUE	3	All three
SC_RS10930	TRUE	FALSE	FALSE	1	2v1 only
SC_RS10935	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10940	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
SC_RS10945	TRUE	FALSE	TRUE	2	2v1 & 3v2 only
