GO_term	n_query	n_term_in_bg	n_query_total	n_bg_total	enrichment	odds_ratio	pvalue	gene_list	padj
GO:0016746	6	75	448	7646	1.3653571428571427	1.4025181979146173	0.2753998340580802	SC_RS07380,SC_RS10805,SC_RS11395,SC_RS16005,SC_RS28590,SC_RS30005	0.5763522300390751
GO:0016817	2	18	448	7646	1.8963293650793651	2.0128923766816142	0.28485083395152905	SC_RS10445,SC_RS31325	0.5858149097143952
GO:1904047	5	61	448	7646	1.3989314988290398	1.439455014511448	0.2856929855257395	SC_RS09775,SC_RS13615,SC_RS15100,SC_RS24550,SC_RS27295	0.5858149097143952
GO:0006094	1	6	448	7646	2.8444940476190474	3.21834451901566	0.30399519589051505	SC_RS35480	0.6050100467232798
GO:0016407	1	6	448	7646	2.8444940476190474	3.21834451901566	0.30399519589051505	SC_RS21275	0.6050100467232798
GO:0016117	1	6	448	7646	2.8444940476190474	3.21834451901566	0.30399519589051505	SC_RS02880	0.6050100467232798
GO:0004674	2	19	448	7646	1.7965225563909772	1.8942231601160644	0.3070183262214822	SC_RS09770,SC_RS24565	0.6050943710967075
GO:0030246	2	20	448	7646	1.7066964285714286	1.7887394120577977	0.32904905388358985	SC_RS21340,SC_RS24565	0.6194339180320745
GO:0009089	1	7	448	7646	2.4381377551020407	2.681580909768829	0.3448080430424848	SC_RS34385	0.6194339180320745
GO:0008033	1	7	448	7646	2.4381377551020407	2.681580909768829	0.3448080430424848	SC_RS19155	0.6194339180320745
GO:0050136	1	7	448	7646	2.4381377551020407	2.681580909768829	0.3448080430424848	SC_RS24990	0.6194339180320745
GO:0034220	1	7	448	7646	2.4381377551020407	2.681580909768829	0.3448080430424848	SC_RS21260	0.6194339180320745
GO:0016799	1	7	448	7646	2.4381377551020407	2.681580909768829	0.3448080430424848	SC_RS29640	0.6194339180320745
GO:0004386	1	7	448	7646	2.4381377551020407	2.681580909768829	0.3448080430424848	SC_RS07710	0.6194339180320745
GO:0030001	1	7	448	7646	2.4381377551020407	2.681580909768829	0.3448080430424848	SC_RS21260	0.6194339180320745
GO:0006072	1	7	448	7646	2.4381377551020407	2.681580909768829	0.3448080430424848	SC_RS30010	0.6194339180320745
GO:0042773	1	7	448	7646	2.4381377551020407	2.681580909768829	0.3448080430424848	SC_RS24995	0.6194339180320745
GO:0046872	22	344	448	7646	1.0914919019933556	1.1027906569853907	0.36545503218279063	SC_RS02875,SC_RS07455,SC_RS08745,SC_RS09390,SC_RS10445,SC_RS11650,SC_RS15970,SC_RS20045,SC_RS20695,SC_RS20705,SC_RS21105,SC_RS21600,SC_RS21760,SC_RS21970,SC_RS26200,SC_RS26800,SC_RS28115,SC_RS28135,SC_RS29620,SC_RS31325,SC_RS33005,SC_RS33780	0.6324897497717183
GO:0070967	2	22	448	7646	1.5515422077922076	1.6094170403587444	0.3724677457524421	SC_RS09240,SC_RS38215	0.6324897497717183
GO:0009401	1	8	448	7646	2.1333705357142856	2.2981783317353788	0.38323270552670624	SC_RS02640	0.6324897497717183
GO:0046654	1	8	448	7646	2.1333705357142856	2.2981783317353788	0.38323270552670624	SC_RS19140	0.6324897497717183
GO:0006189	1	8	448	7646	2.1333705357142856	2.2981783317353788	0.38323270552670624	SC_RS24185	0.6324897497717183
GO:0016311	1	8	448	7646	2.1333705357142856	2.2981783317353788	0.38323270552670624	SC_RS20045	0.6324897497717183
