bgc_name	gene_id	old_locus_tag	gene_name	product	bgc_role	baseMean	log2FoldChange_2_vs_1	padj_2_vs_1	log2FoldChange_3_vs_1	padj_3_vs_1	log2FoldChange_3_vs_2	padj_3_vs_2	norm_M145_1_1	norm_M145_1_2	norm_M145_1_3	norm_M145_2_1	norm_M145_2_3	norm_M145_2_4	norm_M145_3_2	norm_M145_3_3	norm_M145_3_4
cda	SC_RS18290	SCO3235		ABC transporter ATP-binding protein	biosynthesis	1838.8439056760824	5.746960274660875	6.091100178184924e-120	5.9129195069536635	6.395360120275259e-127	0.1625841765465502	0.488021805084015	61.01282199775207	37.24935601502768	43.75720210530812	2688.648783943457	2812.417023146925	2231.665363760798	2400.0664533220056	3670.827921151152	2603.9502256423166
cda	SC_RS18295	SCO3236	asnO	L-asparagine oxygenase	biosynthesis	2713.2006009932647	8.764257615512305	1.339846221704748e-128	9.045061715120038	1.1624113705100775e-136	0.2637454912806949	0.222007579934898	10.89514678531287	5.820211877348075	8.037037121383124	3882.104653823468	4156.566182153454	2978.04173960053	3926.3759950659537	5524.262905439609	3926.701537072323
cda	SC_RS18300	SCO3237		alkaline phosphatase family protein	biosynthesis	415.5752045539747	7.083525360863845	9.37108388929743e-59	7.0212528742416715	7.293406264463507e-58	-0.0596885294887249	0.7648120934951738	4.358058714125148	6.984254252817689	2.6790123737943747	637.8181421763676	662.9067206013314	600.8329825509841	562.3245680109283	711.0112992173163	551.2618030881074
cda	SC_RS18305	SCO3238	eboE	metabolite traffic protein EboE	biosynthesis	431.11814716208306	7.231302775518985	1.0376084427927638e-57	6.9760933448669995	6.53085154251832e-54	-0.2434214602991221	0.2647974208416558	2.179029357062574	5.820211877348075	5.3580247475887495	701.5999563940044	778.5627867487977	620.736352573377	491.30635134702226	727.3940480472083	547.1065633663378
cda	SC_RS18310	SCO3239		TatD family hydrolase	biosynthesis	721.1500886830415	8.963145991520328	1.190047041178338e-46	8.924447001978722	2.580391631045089e-46	-0.0354011246983306	0.8767285954714665	2.179029357062574	0.0	3.5720164983924994	1129.6740556623745	1190.4112174202633	962.825524833254	926.1473992809388	1314.9886394126709	960.5529156824184
cda	SC_RS18315	SCO3240		EboA domain-containing protein	biosynthesis	400.06152451663337	9.57689924646228	1.8999172632670102e-20	9.485845914761532	3.346598965185334e-20	-0.0865664101447935	0.6836569247163372	1.089514678531287	1.164042375469615	0.0	635.3649954756893	671.3693595877313	547.3426756158033	500.03809929750247	688.0754508554674	556.1095827635054
cda	SC_RS18320	SCO3241		sugar phosphate isomerase/epimerase family protein	biosynthesis	758.9205546318829	8.925263591272245	4.968727152308286e-52	8.66113861470109	3.982270618923395e-49	-0.2503999606789204	0.2659540100448622	3.268544035593861	1.164042375469615	2.6790123737943747	1307.5271914615537	1332.865640357996	1078.5138630884123	824.2770065253359	1313.8964561573448	966.0932353114446
cda	SC_RS18325	SCO3242		SCO3242 family prenyltransferase	biosynthesis	644.8171137559951	8.856620241421862	4.888777569425737e-39	9.161912593931287	1.032420633313416e-41	0.291093828570949	0.1815858460930358	2.179029357062574	3.4921271264088447	0.0	972.6726668189606	909.7336910379972	712.7894389269438	909.8481364400424	1282.2231417528867	1010.4157923436542
cda	SC_RS18330	SCO3243		inositol-3-phosphate synthase	biosynthesis	3112.52578736959	8.5402484943146	6.948052294047453e-150	8.589496748349648	2.2902958410869222e-151	0.0479971856403785	0.8476711745134288	7.626602749719009	16.29659325657461	12.502057744373747	4852.324173941751	5074.762512177852	3821.4470442994266	3708.664412833979	5897.789578761149	4621.319110561483
cda	SC_RS18335	SCO3244		hypothetical protein	biosynthesis	2139.566231933826	8.600936722846823	6.110556930744798e-107	9.013183976749149	4.20329539438705e-117	0.3945246136543485	0.0814185573315298	8.716117428250296	5.820211877348075	6.2510288721868745	2552.4991420558094	3108.609387670924	2596.145827295867	3066.589880208665	4837.279637839468	3074.1848541559157
