bin	start	PC_M	FIRE_M	PC_L	FIRE_L	center	core	m_n_T1	m_fq_T1	m_n_T2	m_fq_T2	methyl_bin
1311	6555000.0	0.233112193073158	0.763872727272727	-0.136748985	0.859854545454546	6557500.0	0	1.0	73.81	1.0	65.88	1
1312	6560000.0	0.246047333954607	0.748981818181818	-0.020897626	0.836745454545455	6562500.0	0	2.0	175.17000000000002	0.0	0.0	1
1313	6565000.0	0.319394394996625	0.753554545454545	-0.048683435	0.853336363636364	6567500.0	0	1.0	91.0	1.0	85.3	1
1314	6570000.0	0.289289890608212	0.771790909090909	-0.076046395	0.850563636363636	6572500.0	0	1.0	78.24	1.0	81.11	1
1315	6575000.0	0.244805562773332	0.771436363636364	-0.082509274	0.838618181818182	6577500.0	0	1.0	84.72	1.0	92.0	1
1316	6580000.0	-0.104741571707457	0.736163636363636	-0.455282588	0.817554545454545	6582500.0	0	1.0	85.17	1.0	77.98	1
1317	6585000.0	-0.228567461718766	0.761036363636364	-0.465742336	0.847145454545455	6587500.0	0	0.0	0.0	0.0	0.0	0
1318	6590000.0	0.018530044449054	0.777563636363636	-0.292077572	0.864636363636364	6592500.0	0	0.0	0.0	0.0	0.0	0
1319	6595000.0	0.278901310190458	0.779163636363636	-0.224428441	0.861127272727273	6597500.0	0	1.0	83.97	1.0	92.02	1
1320	6600000.0	0.442102496605437	0.795445454545454	0.059103064	0.886727272727273	6602500.0	0	1.0	72.64	1.0	90.61	1
1321	6605000.0	0.423115836609285	0.780981818181818	0.046879124	0.893390909090909	6607500.0	0	0.0	0.0	0.0	0.0	0
1322	6610000.0	0.362383432853599	0.7737	0.135290375	0.8782	6612500.0	0	1.0	79.05	1.0	80.33	1
1323	6615000.0	0.44750206837234	0.780036363636364	0.204404609	0.887981818181818	6617500.0	0	1.0	91.07	1.0	91.13	1
1324	6620000.0	0.451892102315207	0.769890909090909	0.090840108	0.879527272727273	6622500.0	0	0.0	0.0	1.0	68.79	0
1325	6625000.0	0.4790446335168	0.749790909090909	0.07050127	0.876009090909091	6627500.0	0	2.0	166.14	1.0	96.08	1
1326	6630000.0	0.602970336088626	0.7503	0.033384491	0.883581818181818	6632500.0	0	3.0	267.2	3.0	252.67	1
1327	6635000.0	0.6580820278602	0.735690909090909	0.052067942	0.880372727272727	6637500.0	0	1.0	96.02	1.0	97.92	1
1328	6640000.0	0.629921030374406	0.715109090909091	0.075105608	0.862145454545454	6642500.0	0	1.0	90.73	1.0	92.06	1
1329	6645000.0	0.526377071577219	0.718354545454545	0.223263148	0.875036363636364	6647500.0	0	0.0	0.0	1.0	77.12	0
1330	6650000.0	0.629186492339317	0.737318181818182	0.218535442	0.892645454545454	6652500.0	0	0.0	0.0	0.0	0.0	0
1331	6655000.0	0.525670629296356	0.731345454545455	0.045222044	0.896081818181818	6657500.0	0	0.0	0.0	1.0	64.72	0
1332	6660000.0	0.36950466310611	0.716890909090909	0.228822338	0.9063	6662500.0	0	1.0	96.45	1.0	96.67	1
1333	6665000.0	0.572810604789674	0.708818181818182	0.545807599	0.892954545454546	6667500.0	0	1.0	82.77	2.0	172.66	1
1334	6670000.0	0.559920484730068	0.706218181818182	0.623801882	0.893754545454545	6672500.0	0	1.0	82.83	2.0	144.99	1
1335	6675000.0	0.56329853494815	0.704863636363636	0.597313171	0.886481818181818	6677500.0	0	0.0	0.0	0.0	0.0	0
1336	6680000.0	0.640031636771539	0.704618181818182	0.657313825	0.881663636363637	6682500.0	0	1.0	95.69	1.0	92.1	1
1337	6685000.0	0.648964360130394	0.701254545454545	0.547216736	0.889190909090909	6687500.0	0	0.0	0.0	0.0	0.0	0
1338	6690000.0	0.582635786281506	0.713118181818182	0.552169745	0.885209090909091	6692500.0	0	0.0	0.0	1.0	55.32	0
1339	6695000.0	0.594388862791095	0.723390909090909	0.575894927	0.892390909090909	6697500.0	0	1.0	85.42	1.0	78.99	1
1340	6700000.0	0.639070880311629	0.721972727272727	0.569795514	0.877381818181818	6702500.0	0	0.0	0.0	2.0	146.22	0
1341	6705000.0	0.523459323876718	0.704272727272727	0.499602035	0.864490909090909	6707500.0	0	1.0	58.78	1.0	64.76	1
1342	6710000.0	0.566975298926772	0.703081818181818	0.487067798	0.861481818181818	6712500.0	0	1.0	60.2	1.0	53.89	1
1343	6715000.0	0.753729514804693	0.699272727272727	0.482198076	0.837863636363636	6717500.0	0	0.0	0.0	0.0	0.0	0
1344	6720000.0	0.669107258224636	0.710718181818182	0.385801624	0.853254545454545	6722500.0	0	1.0	86.79	1.0	86.23	1
1345	6725000.0	0.644926111957977	0.692936363636364	0.522478574	0.8377	6727500.0	0	0.0	0.0	1.0	90.9	0
1346	6730000.0	0.626956898106544	0.691263636363636	0.564375849	0.8449	6732500.0	0	2.0	192.32	2.0	184.9	1
1347	6735000.0	0.555051791240948	0.682618181818182	0.610383958	0.830609090909091	6737500.0	0	0.0	0.0	0.0	0.0	0
1348	6740000.0	0.486941683147868	0.676145454545454	0.745329091	0.803054545454545	6742500.0	0	3.0	276.12	3.0	273.28	1
1349	6745000.0	0.570642215925238	0.6559	0.771301901	0.781236363636364	6747500.0	0	2.0	169.39	1.0	86.66	1
1350	6750000.0	0.451889466169328	0.651336363636364	0.762371507	0.777472727272727	6752500.0	0	2.0	167.53	1.0	96.08	1
1351	6755000.0	0.236361923610264	0.6369	0.806720174	0.789390909090909	6757500.0	0	0.0	0.0	0.0	0.0	0
1352	6760000.0	0.213621696915587	0.633009090909091	0.764500705	0.792990909090909	6762500.0	0	1.0	64.17	1.0	75.61	1
1353	6765000.0	0.0959902774743034	0.605418181818182	0.778181424	0.758036363636364	6767500.0	0	0.0	0.0	0.0	0.0	0
1354	6770000.0	0.0798528393784778	0.603618181818182	0.770878744	0.760845454545455	6772500.0	0	1.0	81.67	2.0	172.61	1
1355	6775000.0	0.0190116092792106	0.598581818181818	0.728454772	0.768427272727273	6777500.0	0	0.0	0.0	1.0	100.0	0
1356	6780000.0	-0.0094256922448684	0.604772727272727	0.684802779	0.777172727272727	6782500.0	0	0.0	0.0	1.0	71.11	0
1357	6785000.0	-0.1809324106834	0.5948	0.655488787	0.759227272727273	6787500.0	0	4.0	328.32	4.0	322.57	1
1358	6790000.0	0.0157417279774093	0.596436363636364	0.676768062	0.758254545454545	6792500.0	0	0.0	0.0	0.0	0.0	0
1359	6795000.0	0.214372455188066	0.589945454545455	0.70811358	0.754936363636363	6797500.0	0	0.0	0.0	0.0	0.0	0
1360	6800000.0	0.33245555464729	0.582263636363637	0.645411732	0.7567	6802500.0	0	0.0	0.0	0.0	0.0	0
1361	6805000.0	0.513352122131859	0.572172727272727	0.721693484	0.741254545454545	6807500.0	0	0.0	0.0	1.0	87.78	0
1362	6810000.0	0.637377207453918	0.565718181818182	0.547402985	0.712418181818182	6812500.0	0	0.0	0.0	0.0	0.0	0
1363	6815000.0	0.665473763258635	0.563272727272727	0.170584597	0.699054545454545	6817500.0	0	2.0	184.13	2.0	177.72	1
1364	6820000.0	0.570905755039278	0.570909090909091	0.08038924	0.707672727272727	6822500.0	0	0.0	0.0	0.0	0.0	0
1365	6825000.0	0.558910801334515	0.576454545454545	-0.068250737	0.717381818181818	6827500.0	0	0.0	0.0	0.0	0.0	0
1366	6830000.0	0.663434824250093	0.578772727272727	0.233746143	0.704763636363636	6832500.0	0	2.0	172.86	2.0	190.38	1
1367	6835000.0	0.702050313453198	0.583581818181818	0.083080523	0.695209090909091	6837500.0	0	0.0	0.0	1.0	75.29	0
1368	6840000.0	0.60412436130336	0.577563636363636	0.53263114	0.712036363636364	6842500.0	0	2.0	163.57	2.0	158.0	1
1369	6845000.0	0.79411763136935	0.535936363636364	-0.170504724	0.668327272727273	6847500.0	0	0.0	0.0	0.0	0.0	0
1370	6850000.0	0.822315043324881	0.522790909090909	-0.039166182	0.677154545454545	6852500.0	0	0.0	0.0	1.0	77.46	0
1371	6855000.0	0.811409402763846	0.522736363636364	-0.114341376	0.682509090909091	6857500.0	0	0.0	0.0	1.0	79.82	0
1372	6860000.0	0.83022170734801	0.491981818181818	-0.211792334	0.659063636363636	6862500.0	0	0.0	0.0	0.0	0.0	0
1373	6865000.0	0.840013776844314	0.482781818181818	-0.28863721	0.6481	6867500.0	0	0.0	0.0	0.0	0.0	0
1374	6870000.0	0.784731465829607	0.470918181818182	-0.226278541	0.651427272727273	6872500.0	0	2.0	176.5	3.0	265.83	1
1375	6875000.0	0.692385261169911	0.464863636363636	-0.102815989	0.6809	6877500.0	0	0.0	0.0	1.0	77.08	0
1376	6880000.0	0.638787217801475	0.4489	0.371384389	0.696363636363636	6882500.0	0	0.0	0.0	0.0	0.0	0
1377	6885000.0	0.524483061854867	0.438981818181818	0.576117784	0.723345454545454	6887500.0	0	1.0	93.79	1.0	89.11	1
1378	6890000.0	0.386107867079908	0.424981818181818	0.711767796	0.768481818181818	6892500.0	0	0.0	0.0	0.0	0.0	0
1379	6895000.0	0.358632731348444	0.424218181818182	0.686838371	0.780154545454545	6897500.0	0	1.0	93.8	1.0	89.42	1
1380	6900000.0	0.433086031225938	0.4588	0.524956157	0.835027272727273	6902500.0	0	1.0	73.26	1.0	75.63	1
1381	6905000.0	0.446539790563897	0.465	0.555021599	0.825790909090909	6907500.0	0	0.0	0.0	0.0	0.0	0
1382	6910000.0	0.444706672132186	0.4632	0.585854692	0.827527272727273	6912500.0	0	2.0	184.55	2.0	178.55	1
1383	6915000.0	0.50148979001674	0.488345454545454	0.683338116	0.858445454545454	6917500.0	0	1.0	92.46	2.0	182.41000000000003	1
1384	6920000.0	0.0186892944800404	0.494563636363636	0.782369621	0.859309090909091	6922500.0	0	0.0	0.0	0.0	0.0	0
1385	6925000.0	0.29480244485038	0.511927272727273	0.802806287	0.867427272727273	6927500.0	0	1.0	96.3	1.0	88.61	1
1386	6930000.0	0.300962143284336	0.518772727272727	0.808034625	0.851209090909091	6932500.0	0	1.0	90.87	2.0	163.3	1
1387	6935000.0	0.273000737032241	0.520509090909091	0.805325947	0.815845454545455	6937500.0	0	0.0	0.0	0.0	0.0	0
1388	6940000.0	0.244652609447811	0.522481818181818	0.756703121	0.789290909090909	6942500.0	0	1.0	90.64	1.0	86.33	1
1389	6945000.0	0.24687727220794	0.528272727272727	0.503901247	0.745554545454545	6947500.0	0	0.0	0.0	0.0	0.0	0
1390	6950000.0	0.276410494941553	0.540045454545455	0.230904554	0.725818181818182	6952500.0	0	0.0	0.0	0.0	0.0	0
1391	6955000.0	0.148796635453296	0.541218181818182	0.120232344	0.715918181818182	6957500.0	0	1.0	92.27	1.0	89.26	1
1392	6960000.0	0.135229514888545	0.5552	0.14799471	0.725790909090909	6962500.0	0	0.0	0.0	0.0	0.0	0
1393	6965000.0	0.140095322877406	0.576509090909091	0.215280073	0.740318181818182	6967500.0	0	1.0	81.03	1.0	85.58	1
1394	6970000.0	0.108813788003541	0.5777	0.231487388	0.736618181818182	6972500.0	0	0.0	0.0	0.0	0.0	0
1395	6975000.0	0.557453461379484	0.5869	0.542049124	0.757727272727273	6977500.0	0	0.0	0.0	0.0	0.0	0
1396	6980000.0	0.519393582232265	0.575209090909091	0.449367869	0.748872727272727	6982500.0	0	0.0	0.0	0.0	0.0	0
1397	6985000.0	0.406668400521144	0.566654545454545	0.235071653	0.731554545454545	6987500.0	0	0.0	0.0	0.0	0.0	0
1398	6990000.0	0.306140536896553	0.573345454545455	0.181113517	0.7473	6992500.0	0	1.0	81.76	2.0	179.87	1
1399	6995000.0	0.195494993405842	0.567963636363636	0.14067917	0.7484	6997500.0	0	0.0	0.0	0.0	0.0	0
1400	7000000.0	0.289534565605552	0.565272727272727	0.210165156	0.755845454545455	7002500.0	0	1.0	69.59	1.0	84.63	1
1401	7005000.0	0.14449154932987	0.547427272727273	0.150493027	0.749318181818182	7007500.0	0	0.0	0.0	0.0	0.0	0
1402	7010000.0	0.245312217162858	0.549154545454545	0.107727792	0.752509090909091	7012500.0	0	2.0	183.79	2.0	183.7	1
1403	7015000.0	0.124462564519384	0.512054545454546	-0.070508397	0.719745454545455	7017500.0	0	0.0	0.0	0.0	0.0	0
1404	7020000.0	0.0247977719529742	0.510990909090909	-0.028950089	0.728136363636364	7022500.0	0	1.0	90.2	1.0	89.29	1
1405	7025000.0	-0.0223099395366217	0.503072727272727	-0.024378863	0.728945454545455	7027500.0	0	0.0	0.0	1.0	82.72	0
1406	7030000.0	0.0753575543096585	0.500336363636364	0.112505011	0.726709090909091	7032500.0	0	0.0	0.0	0.0	0.0	0
1407	7035000.0	0.114907805112234	0.497754545454545	0.204522977	0.719509090909091	7037500.0	0	3.0	218.14	3.0	230.76	1
1408	7040000.0	0.0876020282951548	0.505472727272727	0.190262188	0.725054545454545	7042500.0	0	1.0	94.44	1.0	85.86	1
1409	7045000.0	-0.263360246923914	0.513290909090909	-0.179737723	0.731418181818182	7047500.0	0	1.0	86.34	2.0	153.31	1
1410	7050000.0	-0.223337308791616	0.515545454545455	-0.252850258	0.741645454545454	7052500.0	0	0.0	0.0	0.0	0.0	0
1411	7055000.0	-0.222657722458319	0.517854545454545	-0.264057559	0.744481818181818	7057500.0	0	0.0	0.0	0.0	0.0	0
1412	7060000.0	-0.122648991271632	0.523945454545454	-0.163030044	0.733390909090909	7062500.0	0	3.0	237.01	3.0	245.89	1
1413	7065000.0	-0.221562215227933	0.521609090909091	-0.204703109	0.7405	7067500.0	0	1.0	100.0	1.0	90.58	1
1414	7070000.0	-0.0156059864065214	0.546472727272727	-0.015731316	0.771527272727273	7072500.0	0	0.0	0.0	0.0	0.0	0
1415	7075000.0	-0.278606900326578	0.538663636363636	-0.263433932	0.760736363636364	7077500.0	0	0.0	0.0	0.0	0.0	0
1416	7080000.0	0.348509221744602	0.568227272727273	0.093928717	0.782772727272727	7082500.0	0	0.0	0.0	0.0	0.0	0
1417	7085000.0	0.734405493177261	0.639818181818182	0.676057261	0.838645454545455	7087500.0	0	1.0	94.44	2.0	174.54000000000002	1
1418	7090000.0	0.790410679880914	0.672845454545454	0.691300078	0.871309090909091	7092500.0	0	0.0	0.0	0.0	0.0	0
1419	7095000.0	0.80208948242398	0.675281818181818	0.73793994	0.879518181818182	7097500.0	0	0.0	0.0	2.0	171.67000000000002	0
1420	7100000.0	0.839768724209533	0.684309090909091	0.863553371	0.882881818181818	7102500.0	0	1.0	95.83	1.0	93.88	1
1421	7105000.0	0.679518327335205	0.695072727272727	0.76253463	0.884627272727273	7107500.0	0	1.0	97.92	2.0	178.52	1
1422	7110000.0	0.666126260968908	0.697918181818182	0.740637466	0.894454545454545	7112500.0	0	0.0	0.0	1.0	62.74	0
1423	7115000.0	0.635548951943839	0.710636363636364	0.700933832	0.918172727272727	7117500.0	0	2.0	194.25	3.0	278.01	1
1424	7120000.0	0.572884616344852	0.711881818181818	0.601473373	0.910963636363636	7122500.0	0	1.0	80.9	1.0	93.8	1
1425	7125000.0	0.58200119084756	0.721072727272727	0.598641608	0.927027272727273	7127500.0	0	0.0	0.0	0.0	0.0	0
1426	7130000.0	0.552696022317554	0.721218181818182	0.595173805	0.928036363636364	7132500.0	0	0.0	0.0	0.0	0.0	0
1427	7135000.0	0.588873993217361	0.692981818181818	0.611062306	0.905863636363636	7137500.0	0	0.0	0.0	0.0	0.0	0
1428	7140000.0	0.195135210919096	0.6299	0.279163548	0.855045454545455	7142500.0	0	1.0	77.13	1.0	62.59	1
1429	7145000.0	0.0546678708386221	0.598718181818182	-0.125902429	0.821463636363637	7147500.0	0	1.0	75.35	1.0	78.4	1
1430	7150000.0	0.060014323312716	0.597654545454545	-0.182746161	0.817827272727273	7152500.0	0	0.0	0.0	0.0	0.0	0
1431	7155000.0	0.334526177267565	0.579172727272727	-0.136275678	0.803081818181818	7157500.0	0	0.0	0.0	1.0	73.13	0
1432	7160000.0	0.103828390732829	0.576427272727273	-0.21863368	0.788390909090909	7162500.0	0	0.0	0.0	0.0	0.0	0
1433	7165000.0	-0.118601531163212	0.588572727272727	-0.33719449	0.801345454545454	7167500.0	0	0.0	0.0	0.0	0.0	0
1434	7170000.0	-0.0512457918291109	0.583627272727273	-0.33004186	0.793463636363636	7172500.0	0	3.0	297.44	3.0	279.15999999999997	1
1435	7175000.0	0.434566920703339	0.568390909090909	0.00761372	0.789109090909091	7177500.0	0	1.0	90.84	2.0	158.94	1
1436	7180000.0	0.379099364821749	0.574472727272727	-0.09369033	0.796972727272727	7182500.0	0	0.0	0.0	0.0	0.0	0
1437	7185000.0	0.375268848811953	0.572345454545455	-0.048319392	0.790372727272727	7187500.0	0	0.0	0.0	0.0	0.0	0
1438	7190000.0	0.474698044536656	0.574036363636364	0.083820747	0.788409090909091	7192500.0	0	0.0	0.0	1.0	73.92	0
1439	7195000.0	0.210308049496433	0.558109090909091	-0.035348008	0.772145454545455	7197500.0	0	2.0	180.63	2.0	169.26	1
1440	7200000.0	0.274011981868531	0.561363636363636	0.009208659	0.790327272727273	7202500.0	0	2.0	178.51	2.0	162.79000000000002	1
1441	7205000.0	0.267591184391509	0.559063636363636	0.052217297	0.7875	7207500.0	0	0.0	0.0	1.0	77.7	0
1442	7210000.0	0.304464666410469	0.558	0.109765654	0.786972727272727	7212500.0	0	2.0	190.35	2.0	189.15	1
1443	7215000.0	0.348755605221632	0.561	0.121790159	0.794363636363636	7217500.0	0	0.0	0.0	1.0	96.39	0
1444	7220000.0	0.382566121936498	0.540390909090909	0.067509095	0.764372727272727	7222500.0	0	0.0	0.0	2.0	158.17	0
1445	7225000.0	0.413429778672185	0.528636363636364	0.125279984	0.751118181818182	7227500.0	0	0.0	0.0	0.0	0.0	0
1446	7230000.0	0.335347374552056	0.536572727272727	0.154753305	0.742945454545454	7232500.0	0	1.0	96.3	1.0	97.22	1
1447	7235000.0	0.240138101788282	0.514909090909091	-0.106291433	0.706781818181818	7237500.0	0	2.0	164.67000000000002	2.0	171.57	1
1448	7240000.0	0.225424449699036	0.501381818181818	-0.10797263	0.695936363636364	7242500.0	0	1.0	95.83	1.0	94.63	1
1449	7245000.0	0.103881622254844	0.506536363636364	-0.345148491	0.712672727272727	7247500.0	0	1.0	96.25	1.0	90.54	1
1450	7250000.0	0.704906325175442	0.532109090909091	0.082141107	0.7314	7252500.0	0	0.0	0.0	0.0	0.0	0
1451	7255000.0	0.604812225027374	0.531390909090909	0.136127595	0.719927272727273	7257500.0	0	1.0	66.71	1.0	69.74	1
1452	7260000.0	0.58917795622912	0.534527272727273	0.166707482	0.728181818181818	7262500.0	0	0.0	0.0	0.0	0.0	0
1453	7265000.0	0.611008284734118	0.539218181818182	0.216720224	0.720236363636364	7267500.0	0	1.0	83.65	1.0	87.93	1
1454	7270000.0	0.563663119942655	0.526209090909091	0.165177207	0.7032	7272500.0	0	3.0	264.01	3.0	261.06	1
1455	7275000.0	0.614799471982973	0.539172727272727	0.282541404	0.721036363636364	7277500.0	0	0.0	0.0	0.0	0.0	0
1456	7280000.0	0.53542592304412	0.559809090909091	0.215627411	0.7398	7282500.0	0	0.0	0.0	0.0	0.0	0
1457	7285000.0	0.552710286919584	0.571590909090909	0.163661872	0.757245454545455	7287500.0	0	2.0	142.37	2.0	147.91	1
1458	7290000.0	0.538070881408961	0.589436363636364	0.152451434	0.776972727272727	7292500.0	0	0.0	0.0	0.0	0.0	0
1459	7295000.0	0.584566237257375	0.615136363636364	0.164679946	0.799663636363636	7297500.0	0	0.0	0.0	1.0	72.22	0
1460	7300000.0	0.512780057639162	0.619118181818182	0.397084837	0.772863636363636	7302500.0	0	0.0	0.0	0.0	0.0	0
1461	7305000.0	0.493795981962156	0.610854545454545	0.340413562	0.761454545454545	7307500.0	0	1.0	95.24	1.0	94.38	1
1462	7310000.0	0.55422949856844	0.610736363636364	0.374753551	0.762436363636364	7312500.0	0	0.0	0.0	0.0	0.0	0
1463	7315000.0	0.497506779400457	0.623463636363636	0.438844188	0.763990909090909	7317500.0	0	0.0	0.0	1.0	81.47	0
1464	7320000.0	0.46190430906419	0.627418181818182	0.356927244	0.776227272727273	7322500.0	0	1.0	67.04	0.0	0.0	1
1465	7325000.0	0.0559816576906519	0.660627272727273	0.071912826	0.796627272727273	7327500.0	0	0.0	0.0	0.0	0.0	0
1466	7330000.0	-0.0579844687352452	0.689409090909091	-0.052993507	0.798481818181818	7332500.0	0	1.0	96.63	1.0	96.3	1
1467	7335000.0	0.0798480542160073	0.683590909090909	0.009232114	0.794318181818182	7337500.0	0	0.0	0.0	1.0	65.61	0
1468	7340000.0	0.0568846845337457	0.682	0.021974169	0.794245454545455	7342500.0	0	0.0	0.0	2.0	161.44	0
1469	7345000.0	-0.138783158412487	0.662445454545455	-0.126852821	0.769645454545455	7347500.0	0	1.0	66.67	1.0	82.33	1
1470	7350000.0	-0.365195851070331	0.643809090909091	-0.593533246	0.758272727272727	7352500.0	0	0.0	0.0	1.0	84.07	0
1471	7355000.0	-0.072163789142274	0.635809090909091	-0.381843509	0.772181818181818	7357500.0	0	2.0	170.37	3.0	241.75	1
1472	7360000.0	-0.0762338793986732	0.638845454545455	-0.374088849	0.782718181818182	7362500.0	0	0.0	0.0	0.0	0.0	0
1473	7365000.0	-0.0778697631403518	0.652727272727273	-0.326668225	0.777272727272727	7367500.0	0	1.0	90.47	1.0	95.47	1
1474	7370000.0	0.0418799874901111	0.634918181818182	-0.254657966	0.773309090909091	7372500.0	0	0.0	0.0	0.0	0.0	0
1475	7375000.0	0.0601163757593217	0.628372727272728	-0.308780571	0.776436363636364	7377500.0	0	0.0	0.0	1.0	81.43	0
1476	7380000.0	-0.043034947383339	0.603172727272727	-0.273518215	0.768290909090909	7382500.0	0	0.0	0.0	1.0	89.66	0
1477	7385000.0	-0.159252849323466	0.5637	0.082187441	0.744627272727273	7387500.0	0	0.0	0.0	1.0	72.66	0
1478	7390000.0	-0.120974854369626	0.559809090909091	0.116436496	0.745736363636364	7392500.0	0	1.0	67.87	2.0	154.32	1
1479	7395000.0	-0.159978545392322	0.560063636363636	0.10087654	0.746481818181818	7397500.0	0	2.0	186.3	2.0	175.56	1
1480	7400000.0	0.165425324801619	0.566309090909091	0.489699678	0.760763636363636	7402500.0	0	0.0	0.0	1.0	90.42	0
1481	7405000.0	0.679136591244248	0.566636363636364	0.563441059	0.758645454545454	7407500.0	0	1.0	64.46	1.0	84.51	1
1482	7410000.0	0.61566817750778	0.559036363636364	0.608075135	0.749281818181818	7412500.0	0	1.0	90.3	1.0	94.32	1
1483	7415000.0	0.599193439157447	0.554536363636364	0.685551648	0.741963636363636	7417500.0	0	0.0	0.0	0.0	0.0	0
1484	7420000.0	0.521349494133353	0.541563636363636	0.672161537	0.745736363636364	7422500.0	0	1.0	88.38	1.0	96.08	1
1485	7425000.0	0.692369146044654	0.5654	0.685356951	0.748518181818182	7427500.0	0	1.0	80.48	1.0	78.95	1
1486	7430000.0	0.701359246524965	0.570754545454545	0.797168268	0.749181818181818	7432500.0	0	2.0	178.03	2.0	189.34	1
1487	7435000.0	0.551347002373362	0.555545454545454	0.605722062	0.734190909090909	7437500.0	0	1.0	91.85	1.0	91.37	1
1488	7440000.0	0.545400525083943	0.561772727272727	0.545147208	0.750290909090909	7442500.0	0	1.0	100.0	2.0	164.48000000000002	1
1489	7445000.0	0.624901307228239	0.5722	0.541009477	0.756645454545455	7447500.0	0	0.0	0.0	0.0	0.0	0
1490	7450000.0	0.639602076701374	0.573527272727273	0.529922711	0.748827272727273	7452500.0	0	1.0	86.67	1.0	83.15	1
1491	7455000.0	0.69223425738304	0.609118181818182	0.485958056	0.772245454545455	7457500.0	0	0.0	0.0	0.0	0.0	0
1492	7460000.0	0.752715940695649	0.643627272727273	0.543880008	0.787236363636364	7462500.0	0	1.0	76.67	1.0	78.92	1
1493	7465000.0	0.703059210035684	0.686081818181818	0.446898047	0.807354545454546	7467500.0	0	0.0	0.0	2.0	159.88	0
1494	7470000.0	0.721236645134251	0.682736363636364	0.353745224	0.805636363636364	7472500.0	0	0.0	0.0	0.0	0.0	0
1495	7475000.0	0.756393012741201	0.686027272727273	0.406548237	0.811072727272727	7477500.0	0	0.0	0.0	0.0	0.0	0
1496	7480000.0	0.815600367993131	0.6661	0.389404616	0.808190909090909	7482500.0	0	1.0	86.3	1.0	91.64	1
1497	7485000.0	0.854329200293916	0.661009090909091	0.321757312	0.805190909090909	7487500.0	0	1.0	95.56	2.0	169.69	1
1498	7490000.0	0.662627370420301	0.6739	0.408182757	0.8158	7492500.0	0	0.0	0.0	3.0	259.66	0
1499	7495000.0	0.80562501298233	0.650363636363636	0.746072524	0.784736363636364	7497500.0	0	1.0	97.78	1.0	94.97	1
1500	7500000.0	0.805978772984709	0.636463636363636	0.655943431	0.777290909090909	7502500.0	0	0.0	0.0	0.0	0.0	0
1501	7505000.0	0.830518187714698	0.619854545454546	0.524256936	0.766009090909091	7507500.0	0	0.0	0.0	0.0	0.0	0
1502	7510000.0	0.823204226387658	0.590009090909091	0.552933661	0.738172727272727	7512500.0	0	0.0	0.0	1.0	74.08	0
1503	7515000.0	0.751094320757078	0.557363636363636	0.470237209	0.728190909090909	7517500.0	0	0.0	0.0	0.0	0.0	0
1504	7520000.0	0.680830044742847	0.518881818181818	0.400039441	0.719063636363636	7522500.0	0	1.0	79.31	1.0	65.58	1
1505	7525000.0	0.695620403620126	0.501172727272727	0.406843167	0.716836363636364	7527500.0	0	0.0	0.0	0.0	0.0	0
1506	7530000.0	0.700343370505988	0.484936363636364	0.330925019	0.705454545454545	7532500.0	0	0.0	0.0	2.0	135.75	0
1507	7535000.0	0.502415864218459	0.468736363636364	0.210776556	0.695581818181818	7537500.0	0	1.0	97.62	1.0	91.29	1
1508	7540000.0	0.40884043724855	0.458281818181818	0.07488994	0.690727272727273	7542500.0	0	0.0	0.0	2.0	132.48000000000002	0
1509	7545000.0	0.537610080392036	0.445045454545454	0.086140309	0.6938	7547500.0	0	0.0	0.0	0.0	0.0	0
1510	7550000.0	0.316384403012795	0.445754545454545	-0.465447927	0.699036363636364	7552500.0	0	0.0	0.0	0.0	0.0	0
1511	7555000.0	0.267698047492506	0.425218181818182	-0.130024572	0.678572727272727	7557500.0	0	1.0	82.5	2.0	175.07	1
1512	7560000.0	0.41571907591549	0.411309090909091	0.327673383	0.670490909090909	7562500.0	0	0.0	0.0	0.0	0.0	0
1513	7565000.0	0.0532739073666299	0.398990909090909	0.216104831	0.670936363636364	7567500.0	0	2.0	159.92000000000002	3.0	225.44	1
1514	7570000.0	-0.039588496091852	0.385854545454546	0.221524594	0.659318181818182	7572500.0	0	1.0	94.34	2.0	145.36	1
1515	7575000.0	-0.438971591179292	0.384627272727273	-0.086474532	0.656109090909091	7577500.0	0	1.0	67.5	1.0	56.7	1
1516	7580000.0	-0.247003799430329	0.391	-0.148365414	0.646736363636364	7582500.0	0	0.0	0.0	0.0	0.0	0
1517	7585000.0	-0.257438548284458	0.391936363636364	-0.198418663	0.646763636363636	7587500.0	0	4.0	344.64	5.0	413.94	1
1518	7590000.0	-0.322402291264036	0.392036363636364	-0.373598102	0.645836363636364	7592500.0	0	1.0	94.41	1.0	86.73	1
1519	7595000.0	-0.329224151185225	0.387090909090909	-0.427421336	0.632145454545455	7597500.0	0	0.0	0.0	3.0	244.5	0
1520	7600000.0	-0.308688096143067	0.382809090909091	-0.764239296	0.622036363636364	7602500.0	0	0.0	0.0	0.0	0.0	0
1521	7605000.0	-0.201010384347271	0.394327272727273	-0.704620212	0.633618181818182	7607500.0	0	1.0	100.0	1.0	93.91	1
1522	7610000.0	0.184535944832744	0.412272727272727	-0.596613354	0.645454545454545	7612500.0	0	0.0	0.0	0.0	0.0	0
1523	7615000.0	0.200783140742973	0.418172727272727	-0.616875817	0.651036363636364	7617500.0	0	0.0	0.0	1.0	88.39	0
