gene_id	T1	T2	T3	trend
SC_RS15425	3603.1212103916446	2219.87136513188	1597.918496715248	mono_dec
SC_RS15430	176.79873848048067	207.3981184261038	285.79204564680174	mono_inc
SC_RS15455	1059.837041895923	395.24825086830634	236.65278372571697	mono_dec
SC_RS15460	990.3171476142979	923.4042642672357	377.25182429491207	mono_dec
SC_RS15465	4838.081488677027	4649.236211262755	1903.0281053740946	mono_dec
SC_RS15470	11.116018591899511	17.055810582073857	33.473982199376955	mono_inc
SC_RS15480	10.984613393268743	117.7378222144501	126.642223344795	mono_inc
SC_RS15485	40.62578750069908	44.02187208832822	93.96195145249926	mono_inc
SC_RS15490	1189.1355651904928	302.1538979200771	131.99547642035952	mono_dec
SC_RS15500	15.112590720083645	15.38159338431047	102.1987429591909	mono_inc
SC_RS15510	198.9609890679617	52.10391790937396	49.604583300427045	mono_dec
SC_RS15525	1.0688413694092462	4.296889451386435	13.293979027587575	mono_inc
SC_RS15555	2.5788832225757967	5.253972895609236	37.60183733340862	mono_inc
SC_RS15580	3.5581442797025247	361.7887921004067	382.76737388677566	mono_inc
SC_RS15595	1.0911401302212174	19.056224997406357	22.214891016859216	mono_inc
SC_RS15605	1.8588893893656417	12.597662496205922	32.05278084524263	mono_inc
SC_RS15640	1.7442376809954585	3.9689951303023006	36.30258520119157	mono_inc
SC_RS15650	4.981763724896884	5.962335389998645	32.15133928176821	mono_inc
SC_RS15655	22.833257435619718	71.86278890478661	88.17268011604203	mono_inc
SC_RS15660	7.141745224527348	26.075557354736986	50.1612324731237	mono_inc
SC_RS15670	4.697039835858011	160.71548798746562	161.62834620760296	mono_inc
SC_RS15695	134.16243388796815	156.6540465188433	415.3392152294844	mono_inc
SC_RS15710	1238.534331357487	884.9206177927937	609.7198503552397	mono_dec
SC_RS15725	1.9871366836860815	2.035302878463252	12.324040799501487	mono_inc
SC_RS15735	130.0052632920463	79.45166237739862	52.7341172146515	mono_dec
SC_RS15740	715.5867338786014	284.8756264629374	246.81565198212675	mono_dec
SC_RS15760	109.95685560643331	105.38025227971445	81.44408713039805	mono_dec
SC_RS15770	459.29849321529383	329.5411754299387	295.07248993571886	mono_dec
SC_RS15780	1.5964642611387412	3.1135223127037026	12.532325608443662	mono_inc
SC_RS15790	30.443009046770253	51.419832644661085	59.087666550361426	mono_inc
SC_RS15795	23.591532981833165	33.62784526070322	58.37450149617184	mono_inc
SC_RS15800	8.018215652455934	11.326833042171296	29.882937349941745	mono_inc
SC_RS15850	218.57805525178296	124.88304242808147	96.97479659730307	mono_dec
SC_RS15855	171.7611690142506	101.47967641642062	70.21521743202423	mono_dec
SC_RS15875	38.20157220627498	333.78806347682195	374.48366426138523	mono_inc
SC_RS15910	7.144903128837676	84.43971124913409	140.29035222060676	mono_inc
SC_RS15920	141.59341014358827	443.27618596863266	467.3432285185763	mono_inc
SC_RS15925	271.412735981381	410.32138612682405	619.2008348048771	mono_inc
SC_RS15930	643.9308172051474	133.58332669454964	124.31494869093628	mono_dec
SC_RS15935	689.5895493514162	226.40725391098704	139.03761826266947	mono_dec
SC_RS15940	384.64778671096	291.72435744348326	259.5899089323598	mono_dec
SC_RS16015	42.75476706465587	211.8546231111426	363.5223471887413	mono_inc
SC_RS16020	214.37093529432548	169.8362202009149	94.80114265787067	mono_dec
SC_RS16025	178.33893597921838	34.193849298166505	27.285089815732505	mono_dec
SC_RS16050	927.4600064302334	473.5752294847795	238.1533582698722	mono_dec
SC_RS16055	27.908338076783764	22.479956242103807	7.087608191609373	mono_dec
SC_RS16060	660.3159026156186	396.63905522657956	224.45529102074102	mono_dec
