gene_id,old_locus_tag,product,mod_type,T1_sites,T2_sites,T1_mean_freq,T2_mean_freq,methyl_change,methyl_category,log2FC,padj,baseMean,expr_category,coordination,correlation_type,methyl_direction
SC_RS32515,SCO6055,carbonic anhydrase,6mA,1,0,56.8,0.0,-56.8,Lost,-1.79,6.900175662744861e-06,35.1,Down,Lost_Down,Positive,Lost
SC_RS32530,SCO6058,pyrimidine reductase family protein,6mA,0,1,0.0,62.4,62.4,Gained,-0.55,0.0308798752714411,87.9,Mild,Gained_Mild,Other,Gained
SC_RS32610,SCO6074,PDZ domain-containing protein,4mC,1,1,82.8,79.3,-3.4,Stable,0.64,0.0003762579025246,175.4,Mild,Stable_Mild,Other,Stable
SC_RS32750,SCO6102,sulfite reductase SirA,4mC,0,1,0.0,69.1,69.1,Gained,4.03,1.9473824738397577e-51,4154.0,Up,Gained_Up,Positive,Gained
SC_RS32765,SCO6104,hypothetical protein,6mA,0,1,0.0,55.7,55.7,Gained,2.08,1.003491474594457e-20,2988.7,Up,Gained_Up,Positive,Gained
SC_RS32835,SCO6118,AraC family transcriptional regulator,6mA,1,1,77.2,73.9,-3.3,Stable,0.75,0.0003877262689764,113.9,Mild,Stable_Mild,Other,Stable
SC_RS32905,SCO6131,D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine endopeptidase,4mC,2,2,96.2,92.4,-3.7,Stable,1.12,3.844274650781643e-10,334.4,Up,Stable_Up,Other,Stable
SC_RS32975,SCO6145,PHP domain-containing protein,4mC,1,1,76.4,71.6,-4.8,Stable,6.59,3.4974171556685584e-250,2015.0,Up,Stable_Up,Other,Stable
SC_RS33130,SCO6176,endonuclease/exonuclease/phosphatase family protein,6mA,1,1,61.8,58.1,-3.7,Stable,4.85,1.6651699627799866e-155,1213.6,Up,Stable_Up,Other,Stable
SC_RS33145,SCO6179,NAD-dependent epimerase/dehydratase family protein,6mA,1,1,68.0,70.1,2.2,Stable,-1.35,1.3615881107611377e-12,194.1,Down,Stable_Down,Other,Stable
SC_RS33200,SCO6190,glycosyltransferase family 2 protein,6mA,0,1,0.0,54.2,54.2,Gained,-1.78,0.0015072145383255,23.0,Down,Gained_Down,Negative,Gained
SC_RS33235,SCO6197,hypothetical protein,4mC,1,1,95.6,87.9,-7.6,Stable,5.98,2.1161685946218087e-120,5111.4,Up,Stable_Up,Other,Stable
SC_RS33670,SCO6284,acyl-CoA carboxylase subunit beta,6mA,0,1,0.0,64.4,64.4,Gained,7.36,1.3859434302175416e-132,2919.9,Up,Gained_Up,Positive,Gained
SC_RS34165,SCO6390,PP2C family protein-serine/threonine phosphatase,4mC,0,1,0.0,68.7,68.7,Gained,0.56,0.0045966815301499,275.3,Mild,Gained_Mild,Other,Gained
SC_RS34185,SCO6394,IS21-like element helper ATPase IstB,6mA,0,1,0.0,53.8,53.8,Gained,3.59,3.358000681262023e-86,450.7,Up,Gained_Up,Positive,Gained
SC_RS34185,SCO6394,IS21-like element helper ATPase IstB,4mC,0,1,0.0,58.9,58.9,Gained,3.59,3.358000681262023e-86,450.7,Up,Gained_Up,Positive,Gained
SC_RS34310,SCO6423,lipoate--protein ligase family protein,6mA,0,1,0.0,58.2,58.2,Gained,2.93,1.244219217648366e-37,445.1,Up,Gained_Up,Positive,Gained
SC_RS34350,SCO6431,non-ribosomal peptide synthetase,6mA,0,1,0.0,63.8,63.8,Gained,3.83,3.1975551451346636e-26,219.1,Up,Gained_Up,Positive,Gained
SC_RS34370,SCO6435,cupin domain-containing protein,4mC,1,1,100.0,90.1,-9.9,Stable,1.96,7.412954841597536e-06,54.5,Up,Stable_Up,Other,Stable
SC_RS34375,SCO6436,class I tRNA ligase family protein,6mA,1,0,59.3,0.0,-59.3,Lost,1.9,4.543961188315374e-09,92.1,Up,Lost_Up,Negative,Lost
SC_RS34510,SCO6463,LLM class flavin-dependent oxidoreductase,6mA,0,1,0.0,50.8,50.8,Gained,-0.77,0.0330249289426746,44.5,Mild,Gained_Mild,Other,Gained
SC_RS34615,SCO6484,ATP-binding SpoIIE family protein phosphatase,4mC,1,1,100.0,96.3,-3.7,Stable,5.31,3.399876229929198e-111,1514.7,Up,Stable_Up,Other,Stable
SC_RS34805,SCO6522,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,4mC,1,0,94.1,0.0,-94.1,Lost,2.23,2.6905775128360496e-17,124.7,Up,Lost_Up,Negative,Lost
SC_RS34830,SCO6527,phage holin family protein,6mA,1,1,66.9,60.5,-6.4,Stable,-0.57,0.0130869703954408,377.6,Mild,Stable_Mild,Other,Stable
SC_RS34920,SCO6545,xyloglucanase,6mA,1,0,53.0,0.0,-53.0,Lost,1.1,0.0017677933397501,104.8,Up,Lost_Up,Negative,Lost
SC_RS34935,SCO6549,class I SAM-dependent methyltransferase,6mA,2,0,62.9,0.0,-62.9,Lost,1.01,2.077082712451019e-06,109.6,Up,Lost_Up,Negative,Lost
SC_RS35070,SCO6575,sugar phosphate isomerase/epimerase family protein,6mA,0,1,0.0,53.4,53.4,Gained,1.08,0.0458160422400173,31.1,Up,Gained_Up,Positive,Gained
SC_RS35090,SCO6579,nucleotide pyrophosphatase/phosphodiesterase family protein,6mA,0,1,0.0,64.1,64.1,Gained,-1.41,5.841890505878781e-07,105.8,Down,Gained_Down,Negative,Gained
SC_RS35240,SCO6608,phosphodiester glycosidase family protein,6mA,0,1,0.0,56.0,56.0,Gained,1.58,1.4322835938499535e-16,196.5,Up,Gained_Up,Positive,Gained
SC_RS35240,SCO6608,phosphodiester glycosidase family protein,4mC,0,1,0.0,72.8,72.8,Gained,1.58,1.4322835938499535e-16,196.5,Up,Gained_Up,Positive,Gained
SC_RS35270,SCO6614,hypothetical protein,4mC,0,1,0.0,62.0,62.0,Gained,2.43,2.291628430534531e-40,458.4,Up,Gained_Up,Positive,Gained
SC_RS35360,SCO6632,PWWP domain-containing protein,4mC,0,1,0.0,69.1,69.1,Gained,1.58,4.935285905170595e-13,650.8,Up,Gained_Up,Positive,Gained
SC_RS35525,SCO6668,sensor histidine kinase,6mA,1,0,52.9,0.0,-52.9,Lost,1.04,0.000364856912119,67.9,Up,Lost_Up,Negative,Lost
SC_RS35605,SCO6684,ATP-binding cassette domain-containing protein,6mA,0,1,0.0,58.2,58.2,Gained,5.65,4.5553754994504015e-11,112.2,Up,Gained_Up,Positive,Gained
SC_RS35610,SCO6685,two-component system response regulator RamR,6mA,1,0,64.4,0.0,-64.4,Lost,6.6,1.6843067948138286e-08,55.3,Up,Lost_Up,Negative,Lost
SC_RS35615,SCO6686,DUF4132 domain-containing protein,6mA,1,0,64.4,0.0,-64.4,Lost,-1.25,6.839394161404952e-11,281.7,Down,Lost_Down,Positive,Lost
SC_RS35735,SCO6710,OmpL47-type beta-barrel domain-containing protein,4mC,0,1,0.0,78.9,78.9,Gained,3.95,1.3929836099507423e-26,273.0,Up,Gained_Up,Positive,Gained
SC_RS35800,SCO6722,spore wall synthesis regulator SsgD,4mC,0,1,0.0,75.5,75.5,Gained,1.65,1.3359219180187915e-10,855.1,Up,Gained_Up,Positive,Gained
SC_RS35805,SCO6723,WD40/YVTN/BNR-like repeat-containing protein,6mA,0,1,0.0,53.3,53.3,Gained,2.53,1.7906245331674096e-27,308.3,Up,Gained_Up,Positive,Gained
SC_RS35805,SCO6723,WD40/YVTN/BNR-like repeat-containing protein,4mC,0,1,0.0,75.5,75.5,Gained,2.53,1.7906245331674096e-27,308.3,Up,Gained_Up,Positive,Gained
SC_RS35890,SCO6741,oxidoreductase,6mA,0,1,0.0,65.0,65.0,Gained,1.19,0.0030489277183179,57.4,Up,Gained_Up,Positive,Gained
SC_RS35895,SCO6742,ABC-F family ATP-binding cassette domain-containing protein,4mC,1,1,97.8,95.0,-2.8,Stable,-1.39,1.44454153808709e-17,378.6,Down,Stable_Down,Other,Stable
SC_RS35970,SCO6757,ABC transporter permease,6mA,1,0,67.8,0.0,-67.8,Lost,-1.98,3.232635874252209e-31,446.5,Down,Lost_Down,Positive,Lost
SC_RS35970,SCO6757,ABC transporter permease,4mC,0,1,0.0,83.7,83.7,Gained,-1.98,3.232635874252209e-31,446.5,Down,Gained_Down,Negative,Gained
SC_RS36115,SCO6787,long-chain specific acyl-CoA dehydrogenase,4mC,0,1,0.0,64.1,64.1,Gained,1.58,0.0110348767093606,22.6,Up,Gained_Up,Positive,Gained
SC_RS36175,SCO6799,L-threonine 3-dehydrogenase,6mA,0,1,0.0,65.6,65.6,Gained,-0.86,2.7081274038201277e-05,229.0,Mild,Gained_Mild,Other,Gained
SC_RS36175,SCO6799,L-threonine 3-dehydrogenase,4mC,0,1,0.0,70.0,70.0,Gained,-0.86,2.7081274038201277e-05,229.0,Mild,Gained_Mild,Other,Gained
SC_RS36220,,helix-turn-helix transcriptional regulator,6mA,0,1,0.0,62.1,62.1,Gained,2.17,0.0001427567692109,18.9,Up,Gained_Up,Positive,Gained
SC_RS36280,SCO6818,2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase,6mA,1,0,53.8,0.0,-53.8,Lost,3.56,9.703507526755393e-30,166.1,Up,Lost_Up,Negative,Lost
SC_RS36300,SCO6822,MFS transporter,4mC,0,1,0.0,97.4,97.4,Gained,5.0,6.81940877844385e-72,355.3,Up,Gained_Up,Positive,Gained
SC_RS36560,SCO6872,hypothetical protein,4mC,0,1,0.0,65.6,65.6,Gained,1.96,0.0317780833429551,16.9,Up,Gained_Up,Positive,Gained
SC_RS36820,SCO6924,helix-turn-helix domain-containing protein,4mC,0,1,0.0,83.8,83.8,Gained,-2.54,7.40547348508819e-05,24.7,Down,Gained_Down,Negative,Gained
SC_RS36930,SCO6944,glycoside hydrolase family 15 protein,6mA,0,1,0.0,53.8,53.8,Gained,1.59,0.0003819506418,167.3,Up,Gained_Up,Positive,Gained
SC_RS37240,SCO7003,hypothetical protein,4mC,0,1,0.0,97.4,97.4,Gained,3.6,5.069190881517861e-43,316.8,Up,Gained_Up,Positive,Gained
SC_RS37320,SCO7019,carbohydrate binding domain-containing protein,6mA,0,1,0.0,56.3,56.3,Gained,-1.3,0.0001760987934764,102.4,Down,Gained_Down,Negative,Gained
SC_RS37340,SCO7023,hypothetical protein,6mA,0,1,0.0,62.7,62.7,Gained,1.75,1.0945938533782969e-07,69.5,Up,Gained_Up,Positive,Gained
SC_RS37525,SCO7059,ferredoxin reductase,4mC,1,1,100.0,88.5,-11.5,Decreased,-1.49,2.5006890182046823e-14,158.3,Down,Decreased_Down,Positive,Decreased
SC_RS37940,SCO7143,helix-turn-helix transcriptional regulator,4mC,0,1,0.0,78.0,78.0,Gained,0.6,0.0007990336874587,235.0,Mild,Gained_Mild,Other,Gained
SC_RS38225,SCO7202,hypothetical protein,4mC,0,1,0.0,71.9,71.9,Gained,-1.22,2.5059141624949285e-06,103.9,Down,Gained_Down,Negative,Gained
SC_RS38275,,methyltransferase type 11,4mC,0,1,0.0,86.9,86.9,Gained,-1.04,0.0042884503844388,29.0,Down,Gained_Down,Negative,Gained
SC_RS38385,SCO7234,aa3-type cytochrome oxidase subunit I,6mA,1,1,58.1,66.0,7.9,Stable,1.44,2.1105029797422775e-10,123.0,Up,Stable_Up,Other,Stable
SC_RS38395,SCO7236,cytochrome bc1 complex cytochrome b subunit,6mA,1,1,63.6,68.9,5.3,Stable,0.89,0.0125762040241065,48.9,Mild,Stable_Mild,Other,Stable
SC_RS38475,SCO7252,DNA-binding protein NsdB,4mC,0,1,0.0,92.3,92.3,Gained,9.32,3.5040142420988754e-226,9088.5,Up,Gained_Up,Positive,Gained
SC_RS38605,SCO7278,RNA polymerase sigma factor SigF,4mC,0,1,0.0,65.6,65.6,Gained,0.76,0.002092318622088,371.9,Mild,Gained_Mild,Other,Gained
SC_RS38610,SCO7279,helix-turn-helix domain-containing protein,4mC,0,1,0.0,65.6,65.6,Gained,1.51,2.7868803275573235e-09,213.2,Up,Gained_Up,Positive,Gained
SC_RS38685,SCO7294,CAP domain-containing protein,6mA,0,1,0.0,78.8,78.8,Gained,0.87,0.0066338925212366,71.3,Mild,Gained_Mild,Other,Gained
SC_RS38795,SCO7316,DUF1206 domain-containing protein,4mC,0,1,0.0,86.0,86.0,Gained,0.96,0.0006388738098766,54.5,Mild,Gained_Mild,Other,Gained
SC_RS38805,SCO7318,FUSC family protein,4mC,0,1,0.0,83.9,83.9,Gained,-2.44,2.264246355800505e-53,960.6,Down,Gained_Down,Negative,Gained
SC_RS38930,SCO7343,hydroxymethylbilane synthase,6mA,0,1,0.0,59.0,59.0,Gained,2.45,3.5264823979958354e-23,303.5,Up,Gained_Up,Positive,Gained
SC_RS39180,SCO7395,glycine betaine/L-proline transporter ProP,6mA,1,1,70.5,72.8,2.3,Stable,1.19,0.0043830508433859,39.9,Up,Stable_Up,Other,Stable
SC_RS39290,SCO7417,cytochrome P450 family protein,6mA,0,1,0.0,70.9,70.9,Gained,-1.85,1.336086703346305e-13,150.2,Down,Gained_Down,Negative,Gained
SC_RS39310,SCO7421,roadblock/LC7 domain-containing protein,6mA,0,2,0.0,60.9,60.9,Gained,-2.59,4.880397518739474e-09,32.9,Down,Gained_Down,Negative,Gained
SC_RS39380,SCO7435,MFS transporter,6mA,0,1,0.0,57.5,57.5,Gained,1.85,0.0001564610338686,34.7,Up,Gained_Up,Positive,Gained
SC_RS39425,SCO7444,cytochrome P450,6mA,0,1,0.0,56.2,56.2,Gained,1.24,3.2960142450199436e-06,182.1,Up,Gained_Up,Positive,Gained
SC_RS39465,SCO7452,methyltransferase,4mC,0,1,0.0,57.6,57.6,Gained,2.12,6.468431203530895e-09,46.3,Up,Gained_Up,Positive,Gained
SC_RS39555,SCO7470,hydroxyphenylacetyl-CoA thioesterase PaaI,4mC,0,1,0.0,81.6,81.6,Gained,5.51,9.222216190144579e-56,223.1,Up,Gained_Up,Positive,Gained
SC_RS39560,SCO7471,1%2C2-phenylacetyl-CoA epoxidase subunit PaaA,4mC,0,1,0.0,81.6,81.6,Gained,5.37,5.863712047342644e-97,1056.1,Up,Gained_Up,Positive,Gained
SC_RS39630,SCO7486,ROK family transcriptional regulator,6mA,1,0,61.6,0.0,-61.6,Lost,-0.76,0.0001536567212476,196.9,Mild,Lost_Mild,Other,Lost
SC_RS39795,SCO7519,sugar O-acetyltransferase,4mC,0,1,0.0,73.7,73.7,Gained,-1.67,9.7815144204541e-07,62.6,Down,Gained_Down,Negative,Gained
SC_RS39910,SCO7542,family 43 glycosylhydrolase,4mC,0,1,0.0,94.4,94.4,Gained,2.28,8.862223498245018e-13,71.1,Up,Gained_Up,Positive,Gained
SC_RS39960,SCO7552,TetR/AcrR family transcriptional regulator,6mA,1,0,59.0,0.0,-59.0,Lost,0.87,0.0022046403636705,64.9,Mild,Lost_Mild,Other,Lost
SC_RS39965,SCO7553,zinc-binding dehydrogenase,6mA,1,0,59.0,0.0,-59.0,Lost,-1.17,0.0009492193835854,45.6,Down,Lost_Down,Positive,Lost
SC_RS40040,SCO7568,ROK family protein,4mC,0,1,0.0,72.9,72.9,Gained,-1.26,2.703495194456091e-06,75.5,Down,Gained_Down,Negative,Gained
SC_RS40100,SCO7580,SAM-dependent methyltransferase,4mC,0,1,0.0,75.4,75.4,Gained,2.01,5.78457878004568e-27,198.4,Up,Gained_Up,Positive,Gained
SC_RS40240,SCO7609,alpha/beta fold hydrolase,6mA,0,1,0.0,69.0,69.0,Gained,2.35,1.9659762234489795e-10,40.7,Up,Gained_Up,Positive,Gained
SC_RS40260,SCO7613,SCO7613 C-terminal domain-containing membrane protein,6mA,1,0,59.4,0.0,-59.4,Lost,0.83,0.0020285145540956,748.2,Mild,Lost_Mild,Other,Lost
SC_RS40310,SCO7623,Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha,6mA,1,1,86.4,78.6,-7.7,Stable,2.31,1.9046955358772756e-23,146.1,Up,Stable_Up,Other,Stable
SC_RS40310,SCO7623,Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha,4mC,0,1,0.0,98.0,98.0,Gained,2.31,1.9046955358772756e-23,146.1,Up,Gained_Up,Positive,Gained
SC_RS40350,SCO7631,LamG-like jellyroll fold domain-containing protein,6mA,1,1,55.8,64.1,8.2,Stable,6.61,3.278837171479316e-152,4626.8,Up,Stable_Up,Other,Stable
SC_RS40355,SCO7632,PIG-L family deacetylase,6mA,1,1,55.8,64.1,8.2,Stable,3.1,1.3481388984010511e-46,699.2,Up,Stable_Up,Other,Stable
SC_RS40485,SCO7659,FAD-dependent oxidoreductase,4mC,0,1,0.0,82.1,82.1,Gained,1.67,1.4654283303575533e-11,1008.7,Up,Gained_Up,Positive,Gained
SC_RS40670,SCO7697,phytase,6mA,1,0,57.0,0.0,-57.0,Lost,8.13,1.1965985255109142e-203,5376.6,Up,Lost_Up,Negative,Lost
SC_RS40755,SCO7714,GNAT family N-acetyltransferase,6mA,0,1,0.0,64.3,64.3,Gained,2.44,4.9175398513907796e-18,85.3,Up,Gained_Up,Positive,Gained
SC_RS40770,SCO7717,hypothetical protein,4mC,0,1,0.0,63.1,63.1,Gained,4.95,8.230183149713911e-54,306.0,Up,Gained_Up,Positive,Gained
SC_RS41015,SCO7772,hypothetical protein,4mC,0,1,0.0,91.4,91.4,Gained,1.2,1.6099080359050222e-08,184.1,Up,Gained_Up,Positive,Gained
SC_RS41080,SCO7784,NADPH-dependent oxidoreductase,4mC,0,1,0.0,60.3,60.3,Gained,5.35,4.2889865924211687e-60,586.4,Up,Gained_Up,Positive,Gained
SC_RS41150,SCO7801,hypothetical protein,4mC,0,1,0.0,71.6,71.6,Gained,1.92,0.0005194582811567,19.8,Up,Gained_Up,Positive,Gained
SC_RS41345,SCO7842,Mu transposase C-terminal domain-containing protein,4mC,0,1,0.0,87.1,87.1,Gained,8.07,5.756079931935038e-09,14.3,Up,Gained_Up,Positive,Gained
