gene_id	old_locus_tag	gene_name	product	regulator_name	regulator_type	known_name	is_known	corr_act	corr_red	corr_cda	corr_cpk	abs_corr_act	abs_corr_red	abs_corr_cda	abs_corr_cpk	n_high_corr	mean_abs_corr
SC_RS11035	SCO1802	NA	GAF domain-containing sensor histidine kinase	NA	NA	NA	FALSE	0.9692320026160227	0.6273218884956273	0.31513003103892157	0.04386309145618873	0.9692320026160227	0.6273218884956273	0.31513003103892157	0.04386309145618873	1	0.4888867534016901
SC_RS11090	SCO1813	NA	FadR/GntR family transcriptional regulator	NA	NA	NA	FALSE	-0.5718182690061946	-0.9141494990751117	-0.9378083404501764	-0.8485351498263042	0.5718182690061946	0.9141494990751117	0.9378083404501764	0.8485351498263042	2	0.8180778145894467
SC_RS11390	SCO1872	NA	IclR family transcriptional regulator	NA	NA	NA	FALSE	-0.49574824467919315	-0.8636140862250086	-0.9247823029427922	-0.8504912912741184	0.49574824467919315	0.8636140862250086	0.9247823029427922	0.8504912912741184	1	0.7836589812802781
SC_RS11410	SCO1876	NA	SigE family RNA polymerase sigma factor	NA	NA	NA	FALSE	0.10170403687490567	-0.4841801708865558	-0.6981675760407171	-0.8213892047334617	0.10170403687490567	0.4841801708865558	0.6981675760407171	0.8213892047334617	0	0.52636024713391
SC_RS11480	SCO1890	NA	GntR family transcriptional regulator	NA	NA	NA	FALSE	0.2703465716749018	-0.2414098020122013	-0.488238980101701	-0.6660706415667793	0.2703465716749018	0.2414098020122013	0.488238980101701	0.6660706415667793	0	0.41651649883889585
SC_RS11515	SCO1897	NA	DeoR/GlpR family DNA-binding transcription regulator	NA	NA	NA	FALSE	0.47916071412353595	0.8118720124463028	0.8516432544336996	0.7771252181115434	0.47916071412353595	0.8118720124463028	0.8516432544336996	0.7771252181115434	0	0.7299502997787705
SC_RS11550	SCO1904	NA	TetR/AcrR family transcriptional regulator	NA	NA	NA	FALSE	-0.7114629507774666	-0.7716316532100266	-0.6697182694574139	-0.4862799911547639	0.7114629507774666	0.7716316532100266	0.6697182694574139	0.4862799911547639	0	0.6597732161499177
SC_RS11595	SCO1912	dapA	4-hydroxy-tetrahydrodipicolinate synthase	NA	NA	NA	FALSE	0.12852960460565574	0.46010758594146944	0.5681861379407506	0.5374713628950162	0.12852960460565574	0.46010758594146944	0.5681861379407506	0.5374713628950162	0	0.423573672845723
SC_RS11615	SCO1916	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	NA	NA	NA	FALSE	-0.6909179198499724	-0.1514137032142931	0.17861684895339427	0.43915639388848804	0.6909179198499724	0.1514137032142931	0.17861684895339427	0.43915639388848804	0	0.365026216476537
SC_RS11620	SCO1917	NA	TetR/AcrR family transcriptional regulator	NA	NA	NA	FALSE	0.31820170204318693	0.7279887439089783	0.7711683111756003	0.7764257343786068	0.31820170204318693	0.7279887439089783	0.7711683111756003	0.7764257343786068	0	0.6484461228765931
SC_RS11665	SCO1926	NA	helix-turn-helix transcriptional regulator	NA	NA	NA	FALSE	0.8329077249192195	0.9433584554402182	0.7926989726908763	0.648464472536811	0.8329077249192195	0.9433584554402182	0.7926989726908763	0.648464472536811	1	0.8043574063967813
SC_RS11810	SCO1956	NA	LacI family DNA-binding transcriptional regulator	NA	NA	NA	FALSE	-0.7626317514061228	-0.7488305931099344	-0.6509319279039064	-0.45431214844221146	0.7626317514061228	0.7488305931099344	0.6509319279039064	0.45431214844221146	0	0.6541766052155438
SC_RS12005	SCO1995	NA	tetratricopeptide repeat protein	NA	NA	NA	FALSE	0.1418583719689295	0.7182852865055123	0.8961563149740316	0.9692971722540666	0.1418583719689295	0.7182852865055123	0.8961563149740316	0.9692971722540666	1	0.681399286425635
SC_RS12095	SCO2013	NA	ANTAR domain-containing response regulator	NA	NA	NA	FALSE	-0.8068536995915941	-0.6731827309105628	-0.4827219353720026	-0.24692341015860045	0.8068536995915941	0.6731827309105628	0.4827219353720026	0.24692341015860045	0	0.55242044400819
SC_RS12415	SCO2075	NA	TraR/DksA family transcriptional regulator	NA	NA	NA	FALSE	0.9474427626258486	0.7957889878492821	0.5603661183818501	0.3111782100773584	0.9474427626258486	0.7957889878492821	0.5603661183818501	0.3111782100773584	1	0.6536940197335849
SC_RS12540	SCO2100	NA	TetR/AcrR family transcriptional regulator	NA	NA	NA	FALSE	-0.4401655367777543	-0.7696933398916799	-0.8155146210535362	-0.742036985460579	0.4401655367777543	0.7696933398916799	0.8155146210535362	0.742036985460579	0	0.6918526207958874
SC_RS12555	SCO2103	metF	methylenetetrahydrofolate reductase [NAD(P)H]	NA	NA	NA	FALSE	-0.5525446249171391	0.04683518890103872	0.3727138864855104	0.6127518361200619	0.5525446249171391	0.04683518890103872	0.3727138864855104	0.6127518361200619	0	0.39621138410593754
SC_RS12645	SCO2120	NA	response regulator	NA	NA	NA	FALSE	-0.7708814009991768	-0.8232909407572168	-0.7115838487469325	-0.5176257758506242	0.7708814009991768	0.8232909407572168	0.7115838487469325	0.5176257758506242	0	0.7058454915884875
SC_RS12650	SCO2121	macS	MacS family sensor histidine kinase	NA	NA	NA	FALSE	-0.7499112295570698	-0.89156949193617	-0.8171846630565995	-0.6482042825999574	0.7499112295570698	0.89156949193617	0.8171846630565995	0.6482042825999574	0	0.7767174167874492
SC_RS12745	SCO2140	NA	Lrp/AsnC family transcriptional regulator	NA	NA	NA	FALSE	-0.6587829411252079	-0.2232631763721323	0.0466847821837737	0.3052021438243923	0.6587829411252079	0.2232631763721323	0.0466847821837737	0.3052021438243923	0	0.30848326087637656
SC_RS12755	SCO2142	NA	sensor histidine kinase	NA	NA	NA	FALSE	0.24146173749870273	-0.18598795327458287	-0.4266529100390053	-0.5795293985169837	0.24146173749870273	0.18598795327458287	0.4266529100390053	0.5795293985169837	0	0.35840799983231864
SC_RS12760	SCO2143	NA	response regulator transcription factor	NA	NA	NA	FALSE	-0.43148274437620765	-0.3020272581138408	-0.18160602928469297	-0.11710279436301015	0.43148274437620765	0.3020272581138408	0.18160602928469297	0.11710279436301015	0	0.2580547065344379
SC_RS12805	SCO2152	NA	response regulator	NA	NA	NA	FALSE	-0.029380155352108004	0.6012866445611198	0.842370277983514	0.957745980477798	0.029380155352108004	0.6012866445611198	0.842370277983514	0.957745980477798	1	0.607695764593635
SC_RS12865	SCO2165	NA	response regulator	NA	NA	NA	FALSE	-0.7623642779689583	-0.6892344257653982	-0.5509958154290079	-0.33821025135120064	0.7623642779689583	0.6892344257653982	0.5509958154290079	0.33821025135120064	0	0.5852011926286413
SC_RS12870	SCO2166	NA	sensor histidine kinase	NA	NA	NA	FALSE	-0.4139911747066367	0.11330396766556036	0.3563553730557347	0.5623206106791393	0.4139911747066367	0.11330396766556036	0.3563553730557347	0.5623206106791393	0	0.3614927815267678
SC_RS12950	SCO2182	NA	GntR family transcriptional regulator	NA	NA	NA	FALSE	-0.8160508195084251	-0.5236042425768302	-0.27124744917134525	-0.0119958882821784	0.8160508195084251	0.5236042425768302	0.27124744917134525	0.0119958882821784	0	0.4057245998846947
SC_RS12960	SCO2184	NA	helix-turn-helix transcriptional regulator	NA	NA	NA	FALSE	-0.47896601013788576	-0.8976222730324439	-0.9720307669630162	-0.9411017112371667	0.47896601013788576	0.8976222730324439	0.9720307669630162	0.9411017112371667	2	0.8224301903426281
SC_RS13040	SCO2201	NA	winged helix-turn-helix transcriptional regulator	NA	NA	NA	FALSE	0.09482385845595824	0.6761980538915863	0.8556445978092992	0.940542162907409	0.09482385845595824	0.6761980538915863	0.8556445978092992	0.940542162907409	1	0.6418021682660632
SC_RS13080	SCO2209	NA	MarR family transcriptional regulator	NA	NA	NA	FALSE	0.05706563459753239	-0.5098171783438947	-0.7426714983369312	-0.8697099160145554	0.05706563459753239	0.5098171783438947	0.7426714983369312	0.8697099160145554	0	0.5448160568232285
SC_RS13105	SCO2215	NA	sensor histidine kinase	NA	NA	NA	FALSE	-0.2505671139669667	-0.08671992449378263	0.04460213807331437	0.07277075106810944	0.2505671139669667	0.08671992449378263	0.04460213807331437	0.07277075106810944	0	0.11366498190054328
SC_RS13110	SCO2216	NA	response regulator transcription factor	NA	NA	NA	FALSE	-0.7983164216732934	-0.2931963696694166	0.05371049821528434	0.3117288780616395	0.7983164216732934	0.2931963696694166	0.05371049821528434	0.3117288780616395	0	0.3642380419049085
SC_RS13125	SCO2219	NA	tetratricopeptide repeat protein	NA	NA	NA	FALSE	-0.36312760379853587	0.2852517974944583	0.5827994040372246	0.781785798208271	0.36312760379853587	0.2852517974944583	0.5827994040372246	0.781785798208271	0	0.5032411508846224
SC_RS13145	SCO2223	NA	TetR/AcrR family transcriptional regulator	NA	NA	NA	FALSE	-0.27591052217791573	-0.7933765232182803	-0.9494580797285287	-0.9531392026238332	0.27591052217791573	0.7933765232182803	0.9494580797285287	0.9531392026238332	2	0.7429710819371396
SC_RS13190	SCO2232	NA	LacI family DNA-binding transcriptional regulator	NA	NA	NA	FALSE	-0.5289397720776836	-0.8812825493587094	-0.9175675078036658	-0.8354954876575845	0.5289397720776836	0.8812825493587094	0.9175675078036658	0.8354954876575845	1	0.7908213292244108
SC_RS13245	SCO2243	NA	TetR/AcrR family transcriptional regulator	NA	NA	NA	FALSE	-0.43571248320705397	-0.8355857216081596	-0.9052544842911718	-0.8524447675108054	0.43571248320705397	0.8355857216081596	0.9052544842911718	0.8524447675108054	1	0.7572493641542977
SC_RS13320	SCO2259	NA	BTAD domain-containing putative transcriptional regulator	NA	NA	NA	FALSE	-0.6672204885470973	-0.9214926221722297	-0.8912595980528886	-0.7683577472878296	0.6672204885470973	0.9214926221722297	0.8912595980528886	0.7683577472878296	1	0.8120826140150113
